id,"name","path","url","type","thumbnail","extension","permissions",is_public,user_id,group_id,fileable_id,"fileable_type","created_at","updated_at"
84,"Málaga, 1.jpg","facades/Fuenlabrada (Malaga, 1)","facades/Fuenlabrada (Malaga, 1)/Málaga, 1.jpg","image/jpeg","facades/Fuenlabrada (Malaga, 1)/Málaga, 1_thumbnail.jpg","jpg","740",1,1,5,84,"App\\ClinicPosterDistribution","2019-07-05 15:10:51","2019-07-11 18:57:40"
85,"Racó Pare Leandro Calvo, 1.jpg","facades/Gandia (Raco Pare Leandro Calvo, 1)","facades/Gandia (Raco Pare Leandro Calvo, 1)/Racó Pare Leandro Calvo, 1.jpg","image/jpeg","facades/Gandia (Raco Pare Leandro Calvo, 1)/Racó Pare Leandro Calvo, 1_thumbnail.jpg","jpg","740",1,1,5,85,"App\\ClinicPosterDistribution","2019-07-05 15:10:52","2019-07-11 18:57:40"
86,"dAlacant.jpg","facades/Gandia (Raco Pare Leandro Calvo, 1)","facades/Gandia (Raco Pare Leandro Calvo, 1)/dAlacant.jpg","image/jpeg","facades/Gandia (Raco Pare Leandro Calvo, 1)/dAlacant_thumbnail.jpg","jpg","740",1,1,5,86,"App\\ClinicPosterDistribution","2019-07-05 15:10:52","2019-07-11 18:57:40"
87,"de María Casas, 78.jpg","facades/Gava (de Maria Casas, 78)","facades/Gava (de Maria Casas, 78)/de María Casas, 78.jpg","image/jpeg","facades/Gava (de Maria Casas, 78)/de María Casas, 78_thumbnail.jpg","jpg","740",1,1,5,87,"App\\ClinicPosterDistribution","2019-07-05 15:10:52","2019-07-11 18:57:40"
88,"de Joan Maragall, 35.jpg","facades/Girona (de Joan Maragall, 35)","facades/Girona (de Joan Maragall, 35)/de Joan Maragall, 35.jpg","image/jpeg","facades/Girona (de Joan Maragall, 35)/de Joan Maragall, 35_thumbnail.jpg","jpg","740",1,1,5,88,"App\\ClinicPosterDistribution","2019-07-05 15:10:52","2019-07-11 18:57:40"
90,"Recogidas, 58.jpg","facades/Granada (Recogidas, 58)","facades/Granada (Recogidas, 58)/Recogidas, 58.jpg","image/jpeg","facades/Granada (Recogidas, 58)/Recogidas, 58_thumbnail.jpg","jpg","740",1,1,5,90,"App\\ClinicPosterDistribution","2019-07-05 15:10:52","2019-07-11 18:57:40"
91,"Camino de Ronda.jpg","facades/Granada (Recogidas, 58)","facades/Granada (Recogidas, 58)/Camino de Ronda.jpg","image/jpeg","facades/Granada (Recogidas, 58)/Camino de Ronda_thumbnail.jpg","jpg","740",1,1,5,91,"App\\ClinicPosterDistribution","2019-07-05 15:10:52","2019-07-11 18:57:40"
93,"Sierpe Baja.jpg","facades/Granada (Mesones, 17)","facades/Granada (Mesones, 17)/Sierpe Baja.jpg","image/jpeg","facades/Granada (Mesones, 17)/Sierpe Baja_thumbnail.jpg","jpg","740",1,1,5,93,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
94,"Lluís Perpinyà, 8.jpg","facades/Granollers (Lluis Perpinya, 8)","facades/Granollers (Lluis Perpinya, 8)/Lluís Perpinyà, 8.jpg","image/jpeg","facades/Granollers (Lluis Perpinya, 8)/Lluís Perpinyà, 8_thumbnail.jpg","jpg","740",1,1,5,94,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
95,"Virgen del Amparo, 9.jpg","facades/Guadalajara (Virgen del Amparo, 9)","facades/Guadalajara (Virgen del Amparo, 9)/Virgen del Amparo, 9.jpg","image/jpeg","facades/Guadalajara (Virgen del Amparo, 9)/Virgen del Amparo, 9_thumbnail.jpg","jpg","740",1,1,5,95,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
96,"Nuño Beltrán de Guzmán.jpg","facades/Guadalajara (Virgen del Amparo, 9)","facades/Guadalajara (Virgen del Amparo, 9)/Nuño Beltrán de Guzmán.jpg","image/jpeg","facades/Guadalajara (Virgen del Amparo, 9)/Nuño Beltrán de Guzmán_thumbnail.jpg","jpg","740",1,1,5,96,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
98,"Ronda Exterior Zona Sur, s.n..jpg","facades/Huelva (Ronda Exterior Zona Sur, s.n.)","facades/Huelva (Ronda Exterior Zona Sur, s.n.)/Ronda Exterior Zona Sur, s.n..jpg","image/jpeg","facades/Huelva (Ronda Exterior Zona Sur, s.n.)/Ronda Exterior Zona Sur, s.n._thumbnail.jpg","jpg","740",1,1,5,98,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
99,"de Villahermosa, Duquesa.jpg","facades/Huesca (Coso Bajo, 3)","facades/Huesca (Coso Bajo, 3)/de Villahermosa, Duquesa.jpg","image/jpeg","facades/Huesca (Coso Bajo, 3)/de Villahermosa, Duquesa_thumbnail.jpg","jpg","740",1,1,5,99,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
101,"dIgnasi Wallis, 35.jpg","facades/Ibiza (dIgnasi Wallis, 35)","facades/Ibiza (dIgnasi Wallis, 35)/dIgnasi Wallis, 35.jpg","image/jpeg","facades/Ibiza (dIgnasi Wallis, 35)/dIgnasi Wallis, 35_thumbnail.jpg","jpg","740",1,1,5,101,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
102,"de Vicent Serra i Orvay.jpg","facades/Ibiza (dIgnasi Wallis, 35)","facades/Ibiza (dIgnasi Wallis, 35)/de Vicent Serra i Orvay.jpg","image/jpeg","facades/Ibiza (dIgnasi Wallis, 35)/de Vicent Serra i Orvay_thumbnail.jpg","jpg","740",1,1,5,102,"App\\ClinicPosterDistribution","2019-07-05 15:10:53","2019-07-11 18:57:40"
103,"de Sant Isidre, 19.jpg","facades/Igualada (de Sant Isidre, 19)","facades/Igualada (de Sant Isidre, 19)/de Sant Isidre, 19.jpg","image/jpeg","facades/Igualada (de Sant Isidre, 19)/de Sant Isidre, 19_thumbnail.jpg","jpg","740",1,1,5,103,"App\\ClinicPosterDistribution","2019-07-05 15:10:54","2019-07-11 18:57:40"
104,"Comerç.jpg","facades/Inca (de Espana, 13)","facades/Inca (de Espana, 13)/Comerç.jpg","image/jpeg","facades/Inca (de Espana, 13)/Comerç_thumbnail.jpg","jpg","740",1,1,5,104,"App\\ClinicPosterDistribution","2019-07-05 15:10:54","2019-07-11 18:57:40"
105,"Estrella.jpg","facades/Inca (de Espana, 13)","facades/Inca (de Espana, 13)/Estrella.jpg","image/jpeg","facades/Inca (de Espana, 13)/Estrella_thumbnail.jpg","jpg","740",1,1,5,105,"App\\ClinicPosterDistribution","2019-07-05 15:10:54","2019-07-11 18:57:40"
108,"Nacional IV, Km 639.jpg","facades/Jerez (Nacional IV, Km 639)","facades/Jerez (Nacional IV, Km 639)/Nacional IV, Km 639.jpg","image/jpeg","facades/Jerez (Nacional IV, Km 639)/Nacional IV, Km 639_thumbnail.jpg","jpg","740",1,1,5,108,"App\\ClinicPosterDistribution","2019-07-05 15:10:54","2019-07-11 18:57:40"
110,"de la Pau.jpg","facades/L'Hospitalet de Llobregat (Just Oliveras, 37-39)","facades/L'Hospitalet de Llobregat (Just Oliveras, 37-39)/de la Pau.jpg","image/jpeg","facades/L'Hospitalet de Llobregat (Just Oliveras, 37-39)/de la Pau_thumbnail.jpg","jpg","740",1,1,5,110,"App\\ClinicPosterDistribution","2019-07-05 15:10:54","2019-07-11 18:57:40"
113,"General del Norte 112 , local 0-29.jpg","facades/Las Palmas (General del Norte 112 , local 0-29)","facades/Las Palmas (General del Norte 112 , local 0-29)/General del Norte 112 , local 0-29.jpg","image/jpeg","facades/Las Palmas (General del Norte 112 , local 0-29)/General del Norte 112 , local 0-29_thumbnail.jpg","jpg","740",1,1,5,113,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:40"
115,"Buenos Aires.jpg","facades/Las Palmas (Triana, 107)","facades/Las Palmas (Triana, 107)/Buenos Aires.jpg","image/jpeg","facades/Las Palmas (Triana, 107)/Buenos Aires_thumbnail.jpg","jpg","740",1,1,5,115,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
117,"de París.jpg","facades/Leganes (Jeromin, 2)","facades/Leganes (Jeromin, 2)/de París.jpg","image/jpeg","facades/Leganes (Jeromin, 2)/de París_thumbnail.jpg","jpg","740",1,1,5,117,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
118,"Jeromín, 2.jpg","facades/Leganes (Jeromin, 2)","facades/Leganes (Jeromin, 2)/Jeromín, 2.jpg","image/jpeg","facades/Leganes (Jeromin, 2)/Jeromín, 2_thumbnail.jpg","jpg","740",1,1,5,118,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
119,"del Padre Isla.jpg","facades/Leon (de Santo Domingo, 5)","facades/Leon (de Santo Domingo, 5)/del Padre Isla.jpg","image/jpeg","facades/Leon (de Santo Domingo, 5)/del Padre Isla_thumbnail.jpg","jpg","740",1,1,5,119,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
121,"Corredera de San Marcos, 23.jpg","facades/Linares (Corredera de San Marcos, 23)","facades/Linares (Corredera de San Marcos, 23)/Corredera de San Marcos, 23.jpg","image/jpeg","facades/Linares (Corredera de San Marcos, 23)/Corredera de San Marcos, 23_thumbnail.jpg","jpg","740",1,1,5,121,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
122,"Puente.jpg","facades/Linares (Corredera de San Marcos, 23)","facades/Linares (Corredera de San Marcos, 23)/Puente.jpg","image/jpeg","facades/Linares (Corredera de San Marcos, 23)/Puente_thumbnail.jpg","jpg","740",1,1,5,122,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
123,"del Carme, 25.jpg","facades/Lleida (del Carme, 25)","facades/Lleida (del Carme, 25)/del Carme, 25.jpg","image/jpeg","facades/Lleida (del Carme, 25)/del Carme, 25_thumbnail.jpg","jpg","740",1,1,5,123,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
124,"Jorge Vigón, 2.jpg","facades/Logrono (Jorge Vigon, 2)","facades/Logrono (Jorge Vigon, 2)/Jorge Vigón, 2.jpg","image/jpeg","facades/Logrono (Jorge Vigon, 2)/Jorge Vigón, 2_thumbnail.jpg","jpg","740",1,1,5,124,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
125,"Gral. Vara de Rey.jpg","facades/Logrono (Jorge Vigon, 2)","facades/Logrono (Jorge Vigon, 2)/Gral. Vara de Rey.jpg","image/jpeg","facades/Logrono (Jorge Vigon, 2)/Gral. Vara de Rey_thumbnail.jpg","jpg","740",1,1,5,125,"App\\ClinicPosterDistribution","2019-07-05 15:10:55","2019-07-11 18:57:41"
126,"Juan Carlos I, 28.jpg","facades/Lorca (Juan Carlos I, 28)","facades/Lorca (Juan Carlos I, 28)/Juan Carlos I, 28.jpg","image/jpeg","facades/Lorca (Juan Carlos I, 28)/Juan Carlos I, 28_thumbnail.jpg","jpg","740",1,1,5,126,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
127,"San Marcos, 4-6.jpg","facades/Lugo (San Marcos, 4-6)","facades/Lugo (San Marcos, 4-6)/San Marcos, 4-6.jpg","image/jpeg","facades/Lugo (San Marcos, 4-6)/San Marcos, 4-6_thumbnail.jpg","jpg","740",1,1,5,127,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
128,"Canella da Deputación.jpg","facades/Lugo (San Marcos, 4-6)","facades/Lugo (San Marcos, 4-6)/Canella da Deputación.jpg","image/jpeg","facades/Lugo (San Marcos, 4-6)/Canella da Deputación_thumbnail.jpg","jpg","740",1,1,5,128,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
129,"Alcalá, 385.jpg","facades/Madrid (Alcala, 385)","facades/Madrid (Alcala, 385)/Alcalá, 385.jpg","image/jpeg","facades/Madrid (Alcala, 385)/Alcalá, 385_thumbnail.jpg","jpg","740",1,1,5,129,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
130,"Dr. Vallejo.jpg","facades/Madrid (Alcala, 385)","facades/Madrid (Alcala, 385)/Dr. Vallejo.jpg","image/jpeg","facades/Madrid (Alcala, 385)/Dr. Vallejo_thumbnail.jpg","jpg","740",1,1,5,130,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
131,"Vicente Espinel.jpg","facades/Madrid (Alcala, 386)","facades/Madrid (Alcala, 386)/Vicente Espinel.jpg","image/jpeg","facades/Madrid (Alcala, 386)/Vicente Espinel_thumbnail.jpg","jpg","740",1,1,5,131,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
132,"Alcalá, 386.jpg","facades/Madrid (Alcala, 386)","facades/Madrid (Alcala, 386)/Alcalá, 386.jpg","image/jpeg","facades/Madrid (Alcala, 386)/Alcalá, 386_thumbnail.jpg","jpg","740",1,1,5,132,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
133,"Aracne s.n..jpg","facades/Madrid (Aracne s.n.)","facades/Madrid (Aracne s.n.)/Aracne s.n..jpg","image/jpeg","facades/Madrid (Aracne s.n.)/Aracne s.n._thumbnail.jpg","jpg","740",1,1,5,133,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
135,"Planeta.jpg","facades/Madrid (de Logrono, 112)","facades/Madrid (de Logrono, 112)/Planeta.jpg","image/jpeg","facades/Madrid (de Logrono, 112)/Planeta_thumbnail.jpg","jpg","740",1,1,5,135,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
136,"de Niza, 57.jpg","facades/Madrid (de Niza, 57)","facades/Madrid (de Niza, 57)/de Niza, 57.jpg","image/jpeg","facades/Madrid (de Niza, 57)/de Niza, 57_thumbnail.jpg","jpg","740",1,1,5,136,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
137,"Moratalaz, 127.jpg","facades/Madrid (Moratalaz, 127)","facades/Madrid (Moratalaz, 127)/Moratalaz, 127.jpg","image/jpeg","facades/Madrid (Moratalaz, 127)/Moratalaz, 127_thumbnail.jpg","jpg","740",1,1,5,137,"App\\ClinicPosterDistribution","2019-07-05 15:10:56","2019-07-11 18:57:41"
138,"Balsaminas.jpg","facades/Madrid (Bravo Murillo, 298)","facades/Madrid (Bravo Murillo, 298)/Balsaminas.jpg","image/jpeg","facades/Madrid (Bravo Murillo, 298)/Balsaminas_thumbnail.jpg","jpg","740",1,1,5,138,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
139,"Bravo Murillo, 298.jpg","facades/Madrid (Bravo Murillo, 298)","facades/Madrid (Bravo Murillo, 298)/Bravo Murillo, 298.jpg","image/jpeg","facades/Madrid (Bravo Murillo, 298)/Bravo Murillo, 298_thumbnail.jpg","jpg","740",1,1,5,139,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
140,"CC La Vaguada - Local Interior.jpg","facades/Madrid (Monforte de Lemos, 36 CC La Vaguada)","facades/Madrid (Monforte de Lemos, 36 CC La Vaguada)/CC La Vaguada - Local Interior.jpg","image/jpeg","facades/Madrid (Monforte de Lemos, 36 CC La Vaguada)/CC La Vaguada - Local Interior_thumbnail.jpg","jpg","740",1,1,5,140,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
141,"Monforte de Lemos, 36 CC La Vaguada.jpg","facades/Madrid (Monforte de Lemos, 36 CC La Vaguada)","facades/Madrid (Monforte de Lemos, 36 CC La Vaguada)/Monforte de Lemos, 36 CC La Vaguada.jpg","image/jpeg","facades/Madrid (Monforte de Lemos, 36 CC La Vaguada)/Monforte de Lemos, 36 CC La Vaguada_thumbnail.jpg","jpg","740",1,1,5,141,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
142,"Andrés Obispo.jpg","facades/Madrid (de Canillas, 39)","facades/Madrid (de Canillas, 39)/Andrés Obispo.jpg","image/jpeg","facades/Madrid (de Canillas, 39)/Andrés Obispo_thumbnail.jpg","jpg","740",1,1,5,142,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
143,"de Canillas, 39.jpg","facades/Madrid (de Canillas, 39)","facades/Madrid (de Canillas, 39)/de Canillas, 39.jpg","image/jpeg","facades/Madrid (de Canillas, 39)/de Canillas, 39_thumbnail.jpg","jpg","740",1,1,5,143,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
145,"Glorieta de Quevedo.jpg","facades/Madrid (de Arapiles, 1)","facades/Madrid (de Arapiles, 1)/Glorieta de Quevedo.jpg","image/jpeg","facades/Madrid (de Arapiles, 1)/Glorieta de Quevedo_thumbnail.jpg","jpg","740",1,1,5,145,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
147,"de San Cipriano, 13.jpg","facades/Madrid (de San Cipriano, 13)","facades/Madrid (de San Cipriano, 13)/de San Cipriano, 13.jpg","image/jpeg","facades/Madrid (de San Cipriano, 13)/de San Cipriano, 13_thumbnail.jpg","jpg","740",1,1,5,147,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
148,"Villardondiego.jpg","facades/Madrid (de San Cipriano, 13)","facades/Madrid (de San Cipriano, 13)/Villardondiego.jpg","image/jpeg","facades/Madrid (de San Cipriano, 13)/Villardondiego_thumbnail.jpg","jpg","740",1,1,5,148,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
149,"Goya, 58.jpg","facades/Madrid (Goya, 58)","facades/Madrid (Goya, 58)/Goya, 58.jpg","image/jpeg","facades/Madrid (Goya, 58)/Goya, 58_thumbnail.jpg","jpg","740",1,1,5,149,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:41"
150,"Francisca Moreno.jpg","facades/Madrid (Goya, 58)","facades/Madrid (Goya, 58)/Francisca Moreno.jpg","image/jpeg","facades/Madrid (Goya, 58)/Francisca Moreno_thumbnail.jpg","jpg","740",1,1,5,150,"App\\ClinicPosterDistribution","2019-07-05 15:10:57","2019-07-11 18:57:42"
151,"de Eugenio Salazar, 4.jpg","facades/Madrid (Lopez de Hoyos, 132)","facades/Madrid (Lopez de Hoyos, 132)/de Eugenio Salazar, 4.jpg","image/jpeg","facades/Madrid (Lopez de Hoyos, 132)/de Eugenio Salazar, 4_thumbnail.jpg","jpg","740",1,1,5,151,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
152,"López de Hoyos, 132.jpg","facades/Madrid (Lopez de Hoyos, 132)","facades/Madrid (Lopez de Hoyos, 132)/López de Hoyos, 132.jpg","image/jpeg","facades/Madrid (Lopez de Hoyos, 132)/López de Hoyos, 132_thumbnail.jpg","jpg","740",1,1,5,152,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
153,"de la Aladierna.jpg","facades/Madrid (Alberto Palacios, 19)","facades/Madrid (Alberto Palacios, 19)/de la Aladierna.jpg","image/jpeg","facades/Madrid (Alberto Palacios, 19)/de la Aladierna_thumbnail.jpg","jpg","740",1,1,5,153,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
154,"Alberto Palacios, 19.jpg","facades/Madrid (Alberto Palacios, 19)","facades/Madrid (Alberto Palacios, 19)/Alberto Palacios, 19.jpg","image/jpeg","facades/Madrid (Alberto Palacios, 19)/Alberto Palacios, 19_thumbnail.jpg","jpg","740",1,1,5,154,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
155,"Palos de la Frontera, 42.jpg","facades/Madrid (Palos de la Frontera, 42)","facades/Madrid (Palos de la Frontera, 42)/Palos de la Frontera, 42.jpg","image/jpeg","facades/Madrid (Palos de la Frontera, 42)/Palos de la Frontera, 42_thumbnail.jpg","jpg","740",1,1,5,155,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
156,"Pº de las Delicias.jpg","facades/Madrid (Palos de la Frontera, 42)","facades/Madrid (Palos de la Frontera, 42)/Pº de las Delicias.jpg","image/jpeg","facades/Madrid (Palos de la Frontera, 42)/Pº de las Delicias_thumbnail.jpg","jpg","740",1,1,5,156,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
157,"Sa Rovellada de Dalt.jpg","facades/Mahon (de Ses Moreres, 48)","facades/Mahon (de Ses Moreres, 48)/Sa Rovellada de Dalt.jpg","image/jpeg","facades/Mahon (de Ses Moreres, 48)/Sa Rovellada de Dalt_thumbnail.jpg","jpg","740",1,1,5,157,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
158,"de Ses Moreres, 48.jpg","facades/Mahon (de Ses Moreres, 48)","facades/Mahon (de Ses Moreres, 48)/de Ses Moreres, 48.jpg","image/jpeg","facades/Mahon (de Ses Moreres, 48)/de Ses Moreres, 48_thumbnail.jpg","jpg","740",1,1,5,158,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
159,"Gran Vía.jpg","facades/Majadahonda (Cristobal Colon, 11)","facades/Majadahonda (Cristobal Colon, 11)/Gran Vía.jpg","image/jpeg","facades/Majadahonda (Cristobal Colon, 11)/Gran Vía_thumbnail.jpg","jpg","740",1,1,5,159,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
160,"del Cristo.jpg","facades/Majadahonda (Cristobal Colon, 11)","facades/Majadahonda (Cristobal Colon, 11)/del Cristo.jpg","image/jpeg","facades/Majadahonda (Cristobal Colon, 11)/del Cristo_thumbnail.jpg","jpg","740",1,1,5,160,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
161,"Cristóbal Colón, 11.jpg","facades/Majadahonda (Cristobal Colon, 11)","facades/Majadahonda (Cristobal Colon, 11)/Cristóbal Colón, 11.jpg","image/jpeg","facades/Majadahonda (Cristobal Colon, 11)/Cristóbal Colón, 11_thumbnail.jpg","jpg","740",1,1,5,161,"App\\ClinicPosterDistribution","2019-07-05 15:10:58","2019-07-11 18:57:42"
166,"dEn Jaume Domenge, 23.jpg","facades/Manacor (dEn Jaume Domenge, 23)","facades/Manacor (dEn Jaume Domenge, 23)/dEn Jaume Domenge, 23.jpg","image/jpeg","facades/Manacor (dEn Jaume Domenge, 23)/dEn Jaume Domenge, 23_thumbnail.jpg","jpg","740",1,1,5,166,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
169,"de Sant Domènec.jpg","facades/Manresa (Nou, 47)","facades/Manresa (Nou, 47)/de Sant Domènec.jpg","image/jpeg","facades/Manresa (Nou, 47)/de Sant Domènec_thumbnail.jpg","jpg","740",1,1,5,169,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
170,"del Born.jpg","facades/Manresa (Nou, 47)","facades/Manresa (Nou, 47)/del Born.jpg","image/jpeg","facades/Manresa (Nou, 47)/del Born_thumbnail.jpg","jpg","740",1,1,5,170,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
171,"Ricardo Soriano, 2.jpg","facades/Marbella (Ricardo Soriano, 2)","facades/Marbella (Ricardo Soriano, 2)/Ricardo Soriano, 2.jpg","image/jpeg","facades/Marbella (Ricardo Soriano, 2)/Ricardo Soriano, 2_thumbnail.jpg","jpg","740",1,1,5,171,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
172,"Huerta Chica.jpg","facades/Marbella (Ricardo Soriano, 2)","facades/Marbella (Ricardo Soriano, 2)/Huerta Chica.jpg","image/jpeg","facades/Marbella (Ricardo Soriano, 2)/Huerta Chica_thumbnail.jpg","jpg","740",1,1,5,172,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
173,"de la Riera, 31.jpg","facades/Mataro (de la Riera, 31)","facades/Mataro (de la Riera, 31)/de la Riera, 31.jpg","image/jpeg","facades/Mataro (de la Riera, 31)/de la Riera, 31_thumbnail.jpg","jpg","740",1,1,5,173,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
174,"Santa Eulalia, 66.jpg","facades/Merida (Santa Eulalia, 66)","facades/Merida (Santa Eulalia, 66)/Santa Eulalia, 66.jpg","image/jpeg","facades/Merida (Santa Eulalia, 66)/Santa Eulalia, 66_thumbnail.jpg","jpg","740",1,1,5,174,"App\\ClinicPosterDistribution","2019-07-05 15:10:59","2019-07-11 18:57:42"
