id,shopping_bag_id,user_id,clinic_id,store_id,product_provider_id,profile_id,"details",orderable_id,"orderable_type",quantity,priority,state,"deleted_at","created_at","updated_at"
242,101,1,134,,4,,,4,"App\Product",1,3,1,,"2018-09-06 03:54:17","2020-03-10 13:25:44"
243,102,1,160,,32,3597,,14,"App\Product",1,3,1,,"2018-09-06 04:03:03","2020-03-10 13:25:44"
244,103,1,33,,34,525,,16,"App\Product",1,3,1,,"2018-09-06 10:20:21","2020-03-10 13:25:44"
245,104,1,22,,34,401,,16,"App\Product",1,3,1,,"2018-09-06 10:24:00","2020-03-10 13:25:44"
246,105,1,51,,36,,,17,"App\Product",1,3,1,,"2018-09-06 10:26:32","2020-03-10 13:25:44"
247,106,1,106,,1,,,1,"App\Product",1,3,1,,"2018-09-06 10:30:18","2020-03-10 13:25:44"
248,107,1,133,,32,2075,,14,"App\Product",1,3,1,,"2018-09-06 10:53:29","2020-03-10 13:25:44"
249,108,1,133,,32,2075,,14,"App\Product",1,3,1,,"2018-09-06 10:54:29","2020-03-10 13:25:44"
250,109,1,75,,27,,,9,"App\Product",1,3,1,,"2018-09-07 11:11:40","2020-03-10 13:25:44"
251,110,1,139,,34,3610,,16,"App\Product",1,3,1,,"2018-09-07 11:13:43","2020-03-10 13:25:44"
252,111,1,96,,34,1691,,16,"App\Product",1,3,1,,"2018-09-07 11:21:27","2020-03-10 13:25:44"
253,112,1,96,,34,1691,,16,"App\Product",1,3,1,,"2018-09-07 11:22:45","2020-03-10 13:25:44"
254,113,1,94,,28,,,10,"App\Product",1,3,1,,"2018-09-07 11:26:24","2020-03-10 13:25:44"
255,114,1,103,,34,3611,,16,"App\Product",1,3,1,,"2018-09-07 11:28:52","2020-03-10 13:25:44"
256,115,1,6,,34,3612,,16,"App\Product",1,3,1,,"2018-09-07 11:31:12","2020-03-10 13:25:44"
257,116,1,24,,34,3613,,16,"App\Product",1,3,1,,"2018-09-07 11:34:04","2020-03-10 13:25:44"
258,117,1,103,,32,3614,,14,"App\Product",1,3,1,,"2018-09-07 11:36:56","2020-03-10 13:25:44"
259,118,1,202,,1,,,1,"App\Product",1,3,1,,"2018-09-07 13:14:23","2020-03-10 13:25:44"
260,119,1,116,,4,,,4,"App\Product",1,3,1,,"2018-09-07 13:21:48","2020-03-10 13:25:44"
261,119,1,116,,28,,,10,"App\Product",1,3,1,,"2018-09-07 13:21:48","2020-03-10 13:25:44"
262,120,1,67,,32,3615,,14,"App\Product",1,3,1,,"2018-09-07 13:24:23","2020-03-10 13:25:44"
263,121,1,34,,4,,,4,"App\Product",1,3,1,,"2018-09-07 13:26:52","2020-03-10 13:25:44"
264,122,1,140,,34,3617,,16,"App\Product",1,3,1,,"2018-09-07 14:42:37","2020-03-10 13:25:44"
265,123,1,162,,32,3618,,14,"App\Product",1,3,1,,"2018-09-07 14:48:54","2020-03-10 13:25:44"
266,124,1,199,,1,,,1,"App\Product",1,3,1,,"2018-09-12 16:52:06","2020-03-10 13:25:45"
267,124,1,199,,32,3619,,14,"App\Product",1,3,1,,"2018-09-12 16:52:06","2020-03-10 13:25:45"
268,125,1,67,,3,,,3,"App\Product",1,3,1,,"2018-09-12 16:55:15","2020-03-10 13:25:45"
269,126,1,137,,34,2124,,16,"App\Product",1,3,1,,"2018-09-12 16:56:52","2020-03-10 13:25:45"
270,126,1,137,,34,2134,,16,"App\Product",1,3,1,,"2018-09-12 16:56:52","2020-03-10 13:25:45"
271,127,1,111,,28,,,10,"App\Product",1,3,1,,"2018-09-12 16:58:35","2020-03-10 13:25:45"
272,128,1,102,,1,,,1,"App\Product",1,3,1,,"2018-09-12 17:00:15","2020-03-10 13:25:45"
273,129,1,95,,32,3622,,14,"App\Product",1,3,1,,"2018-09-12 17:53:18","2020-03-10 13:25:45"
274,129,1,95,,32,3621,,14,"App\Product",1,3,1,,"2018-09-12 17:53:18","2020-03-10 13:25:45"
275,129,1,95,,32,3620,,14,"App\Product",1,3,1,,"2018-09-12 17:53:18","2020-03-10 13:25:45"
276,130,1,32,,1,,,1,"App\Product",1,3,1,,"2018-09-12 17:55:15","2020-03-10 13:25:45"
277,131,1,180,,1,,,1,"App\Product",1,3,1,,"2018-09-12 17:56:53","2020-03-10 13:25:45"
278,131,1,180,,28,,,10,"App\Product",1,3,1,,"2018-09-12 17:56:53","2020-03-10 13:25:45"
279,131,1,180,,31,,,13,"App\Product",1,3,1,,"2018-09-12 17:56:53","2020-03-10 13:25:45"
280,132,1,20,,34,3623,,16,"App\Product",1,3,1,,"2018-09-12 17:58:51","2020-03-10 13:25:45"
281,133,1,158,,36,,,17,"App\Product",1,3,1,,"2018-09-12 18:00:26","2020-03-10 13:25:45"
282,134,1,158,,36,,,17,"App\Product",1,3,1,,"2018-09-12 18:02:12","2020-03-10 13:25:45"
283,135,1,158,,36,,,17,"App\Product",1,3,1,,"2018-09-12 18:03:01","2020-03-10 13:25:45"
284,136,1,158,,36,,,17,"App\Product",1,3,1,,"2018-09-12 18:05:05","2020-03-10 13:25:45"
285,137,1,192,,3,,,3,"App\Product",1,3,1,,"2018-09-12 18:07:18","2020-03-10 13:25:45"
286,138,1,203,,32,3624,,14,"App\Product",1,3,1,,"2018-09-12 18:12:58","2020-03-10 13:25:45"
287,138,1,203,,32,3626,,14,"App\Product",1,3,1,,"2018-09-12 18:12:58","2020-03-10 13:25:45"
288,138,1,203,,32,3625,,14,"App\Product",1,3,1,,"2018-09-12 18:12:58","2020-03-10 13:25:45"
289,139,1,136,,28,,,10,"App\Product",1,3,1,,"2018-09-13 21:30:40","2020-03-10 13:25:45"
290,140,1,88,,34,3627,,16,"App\Product",1,3,1,,"2018-09-13 21:32:55","2020-03-10 13:25:45"
291,141,1,22,,34,3628,,16,"App\Product",1,3,1,,"2018-09-13 21:35:24","2020-03-10 13:25:45"
292,142,1,46,,32,3629,,14,"App\Product",1,3,1,,"2018-09-13 21:42:36","2020-03-10 13:25:45"
293,143,1,79,,1,,,1,"App\Product",1,3,1,,"2018-09-17 16:05:53","2020-03-10 13:25:45"
294,144,1,50,,1,,,1,"App\Product",1,3,1,,"2018-09-17 16:49:41","2020-03-10 13:25:45"
295,144,1,50,,2,,,2,"App\Product",1,3,1,,"2018-09-17 16:49:41","2020-03-10 13:25:45"
296,144,1,50,,27,,,9,"App\Product",1,3,1,,"2018-09-17 16:49:41","2020-03-10 13:25:45"
297,144,1,50,,28,,,10,"App\Product",1,3,1,,"2018-09-17 16:49:41","2020-03-10 13:25:45"
298,145,1,100,,2,,,2,"App\Product",1,3,1,,"2018-09-17 18:17:50","2020-03-10 13:25:45"
299,146,1,185,,32,3630,,14,"App\Product",1,3,1,,"2018-09-17 18:19:38","2020-03-10 13:25:45"
300,147,1,128,,3,,,3,"App\Product",1,3,1,,"2018-09-17 18:21:36","2020-03-10 13:25:45"
301,148,1,82,,32,3631,,14,"App\Product",1,3,1,,"2018-09-17 18:23:55","2020-03-10 13:25:45"
302,149,1,170,,1,,,1,"App\Product",1,3,1,,"2018-09-17 18:25:35","2020-03-10 13:25:45"
303,149,1,170,,28,,,10,"App\Product",1,3,1,,"2018-09-17 18:25:35","2020-03-10 13:25:45"
304,150,1,95,,32,3622,,14,"App\Product",1,3,1,,"2018-09-17 20:00:34","2020-03-10 13:25:45"
305,150,1,95,,32,3621,,14,"App\Product",1,3,1,,"2018-09-17 20:00:34","2020-03-10 13:25:45"
306,150,1,95,,32,3620,,14,"App\Product",1,3,1,,"2018-09-17 20:00:34","2020-03-10 13:25:45"
307,151,1,124,,1,,,1,"App\Product",1,3,1,,"2018-09-18 11:53:01","2020-03-10 13:25:45"
308,151,1,124,,31,,,13,"App\Product",1,3,1,,"2018-09-18 11:53:01","2020-03-10 13:25:45"
309,151,1,124,,32,3633,,14,"App\Product",1,3,1,,"2018-09-18 11:53:01","2020-03-10 13:25:45"
310,152,1,106,,30,,,12,"App\Product",1,3,1,,"2018-09-18 11:55:49","2020-03-10 13:25:45"
311,152,1,106,,31,,,13,"App\Product",1,3,1,,"2018-09-18 11:55:49","2020-03-10 13:25:45"
312,153,1,146,,34,2269,,16,"App\Product",1,3,1,,"2018-09-18 11:57:47","2020-03-10 13:25:45"
313,154,1,141,,34,3634,,16,"App\Product",1,3,1,,"2018-09-18 12:00:42","2020-03-10 13:25:45"
314,155,1,66,,40,,,19,"App\Product",1,3,1,,"2018-09-18 12:20:40","2020-03-10 13:25:45"
315,159,1,107,,34,3637,,16,"App\Product",1,3,1,,"2018-09-18 12:33:03","2020-03-10 13:25:45"
316,160,1,169,,40,,,19,"App\Product",1,3,1,,"2018-09-18 12:35:19","2020-03-10 13:25:45"
317,161,1,199,,26,,,8,"App\Product",1,3,1,,"2018-09-18 12:38:03","2020-03-10 13:25:45"
318,162,1,155,,34,9,,16,"App\Product",1,3,1,,"2018-09-18 12:58:11","2020-03-10 13:25:45"
319,163,1,70,,1,,,1,"App\Product",1,3,1,,"2018-09-18 18:42:17","2020-03-10 13:25:45"
320,163,1,70,,4,,,4,"App\Product",1,3,1,,"2018-09-18 18:42:17","2020-03-10 13:25:45"
321,164,1,164,,35,3638,,16,"App\Product",1,3,1,,"2018-09-19 18:00:52","2020-03-10 13:25:45"
322,165,1,110,,34,3639,,16,"App\Product",1,3,1,,"2018-09-19 18:04:22","2020-03-10 13:25:45"
323,165,1,110,,34,3640,,16,"App\Product",1,3,1,,"2018-09-19 18:04:22","2020-03-10 13:25:45"
324,166,1,204,,44,,,23,"App\Product",1,3,1,,"2018-09-19 18:36:44","2020-03-10 13:25:45"
325,167,1,171,,32,3642,,14,"App\Product",1,3,1,,"2018-09-19 18:39:42","2020-03-10 13:25:45"
326,167,1,171,,32,3643,,14,"App\Product",1,3,1,,"2018-09-19 18:39:42","2020-03-10 13:25:45"
327,167,1,171,,32,3641,,14,"App\Product",1,3,1,,"2018-09-19 18:39:42","2020-03-10 13:25:45"
328,168,1,200,,34,3644,,16,"App\Product",1,3,1,,"2018-09-19 18:45:17","2020-03-10 13:25:45"
329,169,1,137,,28,,,10,"App\Product",1,3,1,,"2018-09-19 18:49:13","2020-03-10 13:25:45"
330,170,1,39,,34,713,,16,"App\Product",1,3,1,,"2018-09-19 18:51:32","2020-03-10 13:25:45"
331,171,1,176,,21,,,1,"App\Product",1,3,1,,"2018-09-19 18:53:24","2020-03-10 13:25:45"
332,171,1,176,,23,,,3,"App\Product",1,3,1,,"2018-09-19 18:53:24","2020-03-10 13:25:45"
333,171,1,176,,24,,,4,"App\Product",1,3,1,,"2018-09-19 18:53:24","2020-03-10 13:25:45"
334,171,1,176,,45,,,10,"App\Product",1,3,1,,"2018-09-19 18:53:24","2020-03-10 13:25:45"
335,172,1,176,,45,,,10,"App\Product",1,3,1,,"2018-09-19 18:55:54","2020-03-10 13:25:45"
336,173,1,161,,1,,,1,"App\Product",1,3,1,,"2018-09-19 18:57:32","2020-03-10 13:25:45"
337,174,1,43,,34,3645,,16,"App\Product",1,3,1,,"2018-09-19 18:59:39","2020-03-10 13:25:45"
338,175,1,125,,32,3647,,14,"App\Product",1,3,1,,"2018-09-19 19:02:35","2020-03-10 13:25:45"
339,175,1,125,,32,3648,,14,"App\Product",1,3,1,,"2018-09-19 19:02:35","2020-03-10 13:25:45"
340,175,1,125,,32,3646,,14,"App\Product",1,3,1,,"2018-09-19 19:02:35","2020-03-10 13:25:45"
341,176,1,178,,32,3649,,14,"App\Product",1,3,1,,"2018-09-19 19:04:56","2020-03-10 13:25:45"
342,177,1,193,,36,,,17,"App\Product",1,3,1,,"2018-09-19 19:07:26","2020-03-10 13:25:45"
343,178,1,60,,1,,,1,"App\Product",1,3,1,,"2018-09-19 19:09:17","2020-03-10 13:25:45"
344,179,1,52,,34,1012,,16,"App\Product",1,3,1,,"2018-09-19 19:12:50","2020-03-10 13:25:45"
345,183,1,179,,36,,,17,"App\Product",1,3,1,,"2018-09-24 11:41:30","2020-03-10 13:25:45"
346,183,1,179,,44,,,23,"App\Product",1,3,1,,"2018-09-24 11:41:30","2020-03-10 13:25:45"
347,184,1,144,,1,,,1,"App\Product",1,3,1,,"2018-09-24 11:50:11","2020-03-10 13:25:45"
348,184,1,144,,2,,,2,"App\Product",1,3,1,,"2018-09-24 11:50:11","2020-03-10 13:25:45"
349,184,1,144,,34,2211,,16,"App\Product",1,3,1,,"2018-09-24 11:50:11","2020-03-10 13:25:45"
350,184,1,144,,34,2220,,16,"App\Product",1,3,1,,"2018-09-24 11:50:11","2020-03-10 13:25:45"
351,185,1,118,,32,3650,,14,"App\Product",1,3,1,,"2018-09-24 11:52:45","2020-03-10 13:25:45"
352,186,1,204,,32,3651,,14,"App\Product",1,3,1,,"2018-09-24 12:04:21","2020-03-10 13:25:45"
353,186,1,204,,32,3652,,14,"App\Product",1,3,1,,"2018-09-24 12:04:21","2020-03-10 13:25:45"
354,186,1,204,,34,3359,,16,"App\Product",1,3,1,,"2018-09-24 12:04:21","2020-03-10 13:25:45"
355,187,1,64,,32,3654,,14,"App\Product",1,3,1,,"2018-09-24 12:08:31","2020-03-10 13:25:45"
356,187,1,64,,32,3653,,14,"App\Product",1,3,1,,"2018-09-24 12:08:31","2020-03-10 13:25:45"
357,187,1,64,,32,3655,,14,"App\Product",1,3,1,,"2018-09-24 12:08:31","2020-03-10 13:25:45"
358,187,1,64,,33,,"Endodoncia",15,"App\Product",1,3,1,,"2018-09-24 12:08:31","2020-03-10 13:25:45"
359,188,1,165,,34,3656,,16,"App\Product",1,3,1,,"2018-09-24 12:13:25","2020-03-10 13:25:45"
360,189,1,142,,4,,,4,"App\Product",1,3,1,,"2018-09-24 12:15:11","2020-03-10 13:25:45"
361,190,1,157,,1,,,1,"App\Product",1,3,1,,"2018-09-24 12:16:57","2020-03-10 13:25:45"
362,190,1,157,,28,,,10,"App\Product",1,3,1,,"2018-09-24 12:16:57","2020-03-10 13:25:45"
363,191,1,157,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:28:22","2020-03-10 13:25:45"
364,192,1,157,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:28:53","2020-03-10 13:25:45"
365,193,1,157,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:29:42","2020-03-10 13:25:45"
366,194,1,157,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:30:20","2020-03-10 13:25:45"
367,195,1,157,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:32:11","2020-03-10 13:25:45"
368,196,1,157,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:33:07","2020-03-10 13:25:45"
369,197,1,20,,28,,,10,"App\Product",1,3,1,,"2018-09-24 12:36:27","2020-03-10 13:25:45"
370,197,1,20,,34,3657,,16,"App\Product",1,3,1,,"2018-09-24 12:36:27","2020-03-10 13:25:45"
371,198,1,20,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:54:49","2020-03-10 13:25:45"
372,199,1,20,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:57:13","2020-03-10 13:25:45"
373,200,1,20,,30,,,12,"App\Product",1,3,1,,"2018-09-24 12:58:02","2020-03-10 13:25:45"
374,201,1,198,,36,,,17,"App\Product",1,3,1,,"2018-09-24 14:12:45","2020-03-10 13:25:45"
375,201,1,198,,32,3660,,14,"App\Product",1,3,1,,"2018-09-24 14:12:45","2020-03-10 13:25:45"
376,201,1,198,,32,3659,,14,"App\Product",1,3,1,,"2018-09-24 14:12:45","2020-03-10 13:25:45"
377,201,1,198,,33,,"Dirección Médica",15,"App\Product",1,3,1,,"2018-09-24 14:12:45","2020-03-10 13:25:45"
378,201,1,198,,34,3658,,16,"App\Product",1,3,1,,"2018-09-24 14:12:45","2020-03-10 13:25:45"
379,202,1,198,,36,,,17,"App\Product",1,3,1,,"2018-09-24 16:12:09","2020-03-10 13:25:45"
380,202,1,198,,32,3660,,14,"App\Product",1,3,1,,"2018-09-24 16:12:09","2020-03-10 13:25:45"
381,202,1,198,,32,3659,,14,"App\Product",1,3,1,,"2018-09-24 16:12:09","2020-03-10 13:25:45"
382,202,1,198,,33,,"Dirección Médica",15,"App\Product",1,3,1,,"2018-09-24 16:12:09","2020-03-10 13:25:45"
383,202,1,198,,34,3658,,16,"App\Product",1,3,1,,"2018-09-24 16:12:09","2020-03-10 13:25:45"
384,203,1,156,,32,2472,,14,"App\Product",1,3,1,,"2018-09-24 17:14:50","2020-03-10 13:25:45"
385,203,1,156,,34,2457,,16,"App\Product",1,3,1,,"2018-09-24 17:14:51","2020-03-10 13:25:45"
386,204,1,44,,32,3661,,14,"App\Product",1,3,1,,"2018-09-24 17:19:59","2020-03-10 13:25:45"
387,205,1,202,,32,3663,,14,"App\Product",1,3,1,,"2018-09-24 17:22:47","2020-03-10 13:25:45"
388,205,1,202,,32,3662,,14,"App\Product",1,3,1,,"2018-09-24 17:22:47","2020-03-10 13:25:45"
389,206,1,35,,1,,,1,"App\Product",1,3,1,,"2018-09-24 17:26:00","2020-03-10 13:25:45"
390,207,1,40,,1,,,1,"App\Product",1,3,1,,"2018-09-24 17:51:08","2020-03-10 13:25:45"
391,208,1,40,,1,,,1,"App\Product",1,3,1,,"2018-09-24 17:52:10","2020-03-10 13:25:45"
392,209,1,153,,32,3670,,14,"App\Product",1,3,1,,"2018-09-24 17:54:47","2020-03-10 13:25:45"
393,210,1,66,,28,,,10,"App\Product",1,3,1,,"2018-09-24 17:59:52","2020-03-10 13:25:45"
394,211,1,153,,4,,,4,"App\Product",1,3,1,,"2018-09-24 18:01:33","2020-03-10 13:25:45"
395,212,1,152,,2,,,2,"App\Product",1,3,1,,"2018-09-24 18:28:13","2020-03-10 13:25:45"
396,213,1,135,,40,,,19,"App\Product",1,3,1,,"2018-09-25 18:31:30","2020-03-10 13:25:45"
397,214,1,61,,34,3671,,16,"App\Product",1,3,1,,"2018-09-25 18:33:17","2020-03-10 13:25:45"
398,215,1,98,,1,,,1,"App\Product",1,3,1,,"2018-09-25 18:35:10","2020-03-10 13:25:45"
399,215,1,98,,28,,,10,"App\Product",1,3,1,,"2018-09-25 18:35:10","2020-03-10 13:25:45"
400,216,1,139,,34,1821,,16,"App\Product",1,3,1,,"2018-09-25 18:36:43","2020-03-10 13:25:45"
401,217,1,113,,1,,,1,"App\Product",1,3,1,,"2018-09-25 18:38:45","2020-03-10 13:25:45"
402,218,1,183,,1,,,1,"App\Product",1,3,1,,"2018-09-25 18:39:55","2020-03-10 13:25:45"
403,219,1,6,,1,,,1,"App\Product",1,3,1,,"2018-09-25 18:40:58","2020-03-10 13:25:45"
404,219,1,6,,28,,,10,"App\Product",1,3,1,,"2018-09-25 18:40:58","2020-03-10 13:25:45"
405,220,1,144,,28,,,10,"App\Product",1,3,1,,"2018-09-25 18:42:02","2020-03-10 13:25:45"
406,221,1,186,,34,3672,,16,"App\Product",1,3,1,,"2018-09-25 18:43:42","2020-03-10 13:25:45"
407,222,1,76,,34,1413,,16,"App\Product",1,3,1,,"2018-09-25 18:46:25","2020-03-10 13:25:45"
408,222,1,76,,34,3673,,16,"App\Product",1,3,1,,"2018-09-25 18:46:25","2020-03-10 13:25:45"
409,222,1,76,,34,3674,,16,"App\Product",1,3,1,,"2018-09-25 18:46:25","2020-03-10 13:25:45"
410,223,1,120,,34,3675,,16,"App\Product",1,3,1,,"2018-09-25 18:49:28","2020-03-10 13:25:45"
411,224,1,187,,34,2998,,16,"App\Product",1,3,1,,"2018-09-25 18:51:05","2020-03-10 13:25:45"
412,225,1,13,,32,3676,,14,"App\Product",1,3,1,,"2018-09-25 18:53:23","2020-03-10 13:25:45"
413,225,1,13,,34,261,,16,"App\Product",1,3,1,,"2018-09-25 18:53:23","2020-03-10 13:25:45"
414,226,1,138,,34,3677,,16,"App\Product",1,3,1,,"2018-09-25 18:55:50","2020-03-10 13:25:45"
415,227,1,67,,32,3678,,14,"App\Product",1,3,1,,"2018-09-26 13:58:14","2020-03-10 13:25:45"
416,228,1,91,,28,,,10,"App\Product",1,3,1,,"2018-09-26 14:00:18","2020-03-10 13:25:45"
417,229,1,153,,32,3670,,14,"App\Product",1,3,1,,"2018-09-26 14:03:09","2020-03-10 13:25:45"
418,229,1,153,,32,3679,,14,"App\Product",1,3,1,,"2018-09-26 14:03:09","2020-03-10 13:25:45"
419,230,1,48,,34,909,,16,"App\Product",1,3,1,,"2018-09-26 14:05:30","2020-03-10 13:25:45"
420,231,1,48,,36,,,17,"App\Product",1,3,1,,"2018-09-26 14:14:00","2020-03-10 13:25:45"
421,231,1,48,,34,909,,16,"App\Product",1,3,1,,"2018-09-26 14:14:01","2020-03-10 13:25:45"
422,232,1,98,,2,,,2,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:45"
423,232,1,98,,27,,,9,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:45"
424,232,1,98,,28,,,10,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:45"
425,232,1,98,,33,,,15,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:45"
426,232,1,98,,32,106,,14,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:45"
427,232,1,98,,33,,"Dirección Médica",15,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:45"
428,232,1,98,,34,107,,16,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:46"
429,232,1,98,,34,111,,16,"App\Product",1,3,1,,"2018-09-26 15:22:30","2020-03-10 13:25:46"
430,233,1,98,,2,,,2,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
431,233,1,98,,27,,,9,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
432,233,1,98,,28,,,10,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
433,233,1,98,,33,,,15,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
434,233,1,98,,32,106,,14,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
435,233,1,98,,33,,"Dirección Médica",15,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
436,233,1,98,,34,107,,16,"App\Product",1,3,1,,"2018-09-26 15:23:36","2020-03-10 13:25:46"
437,233,1,98,,34,111,,16,"App\Product",1,3,1,,"2018-09-26 15:23:37","2020-03-10 13:25:46"
438,234,1,98,,2,,,2,"App\Product",1,3,1,,"2018-09-26 16:41:30","2020-03-10 13:25:46"
439,234,1,98,,27,,,9,"App\Product",1,3,1,,"2018-09-26 16:41:30","2020-03-10 13:25:46"
440,235,1,48,,36,,,17,"App\Product",1,3,1,,"2018-09-26 17:28:29","2020-03-10 13:25:46"
441,235,1,48,,34,909,,16,"App\Product",1,3,1,,"2018-09-26 17:28:29","2020-03-10 13:25:46"
442,236,1,140,,1,,,1,"App\Product",1,3,1,,"2018-09-26 17:31:28","2020-03-10 13:25:46"
443,236,1,140,,2,,,2,"App\Product",1,3,1,,"2018-09-26 17:31:28","2020-03-10 13:25:46"
444,236,1,140,,4,,,4,"App\Product",1,3,1,,"2018-09-26 17:31:28","2020-03-10 13:25:46"
445,236,1,140,,28,,,10,"App\Product",1,3,1,,"2018-09-26 17:31:28","2020-03-10 13:25:46"
446,236,1,140,,40,,,19,"App\Product",1,3,1,,"2018-09-26 17:31:28","2020-03-10 13:25:46"
447,237,1,160,,1,,,1,"App\Product",1,3,1,,"2018-09-26 17:33:36","2020-03-10 13:25:46"
448,237,1,160,,28,,,10,"App\Product",1,3,1,,"2018-09-26 17:33:36","2020-03-10 13:25:46"
449,238,1,202,,2,,,2,"App\Product",1,3,1,,"2018-09-26 17:35:19","2020-03-10 13:25:46"
450,239,1,142,,28,,,10,"App\Product",1,3,1,,"2018-09-26 18:07:49","2020-03-10 13:25:46"
451,240,1,106,,44,,,23,"App\Product",1,3,1,,"2018-09-27 16:49:56","2020-03-10 13:25:46"
452,241,1,154,,4,,,4,"App\Product",1,3,1,,"2018-09-27 17:00:54","2020-03-10 13:25:46"
453,242,1,84,,3,,,3,"App\Product",1,3,1,,"2018-09-27 17:10:32","2020-03-10 13:25:46"
454,242,1,84,,4,,,4,"App\Product",1,3,1,,"2018-09-27 17:10:32","2020-03-10 13:25:46"
455,242,1,84,,28,,,10,"App\Product",1,3,1,,"2018-09-27 17:10:32","2020-03-10 13:25:46"
456,243,1,57,,34,1003,,16,"App\Product",1,3,1,,"2018-09-27 17:14:33","2020-03-10 13:25:46"
457,244,1,146,,36,,,17,"App\Product",1,3,1,,"2018-09-27 17:17:21","2020-03-10 13:25:46"
458,245,1,12,,36,,,17,"App\Product",1,3,1,,"2018-09-27 17:19:54","2020-03-10 13:25:46"
459,246,1,41,,1,,,1,"App\Product",1,3,1,,"2018-09-27 17:21:25","2020-03-10 13:25:46"
460,246,1,41,,36,,,17,"App\Product",1,3,1,,"2018-09-27 17:21:25","2020-03-10 13:25:46"
461,247,1,112,,32,3683,,14,"App\Product",1,3,1,,"2018-09-27 18:39:55","2020-03-10 13:25:46"
462,248,1,112,,32,3683,,14,"App\Product",1,3,1,,"2018-09-27 18:41:45","2020-03-10 13:25:46"
463,249,1,112,,32,3683,,14,"App\Product",1,3,1,,"2018-09-27 18:42:13","2020-03-10 13:25:46"
464,250,1,97,,34,3684,,16,"App\Product",1,3,1,,"2018-10-01 12:17:44","2020-03-10 13:25:46"
465,251,1,97,,34,3684,,16,"App\Product",1,3,1,,"2018-10-01 12:19:09","2020-03-10 13:25:46"
466,252,1,26,,1,,,1,"App\Product",1,3,1,,"2018-10-01 12:21:04","2020-03-10 13:25:46"
467,253,1,189,,34,3083,,16,"App\Product",1,3,1,,"2018-10-01 12:22:13","2020-03-10 13:25:46"
468,254,1,150,,21,,,1,"App\Product",1,3,1,,"2018-10-01 12:23:38","2020-03-10 13:25:46"
469,254,1,150,,24,,,4,"App\Product",1,3,1,,"2018-10-01 12:23:38","2020-03-10 13:25:46"
470,255,1,161,,1,,,1,"App\Product",1,3,1,,"2018-10-01 12:25:13","2020-03-10 13:25:46"
471,256,1,69,,3,,,3,"App\Product",1,3,1,,"2018-10-01 15:53:03","2020-03-10 13:25:46"
472,256,1,69,,4,,,4,"App\Product",1,3,1,,"2018-10-01 15:53:03","2020-03-10 13:25:46"
473,256,1,69,,28,,,10,"App\Product",1,3,1,,"2018-10-01 15:53:03","2020-03-10 13:25:46"
474,257,1,132,,34,3685,,16,"App\Product",1,3,1,,"2018-10-01 16:26:03","2020-03-10 13:25:46"
475,258,1,132,,34,3685,,16,"App\Product",1,3,1,,"2018-10-01 16:27:00","2020-03-10 13:25:46"
476,259,1,197,,1,,,1,"App\Product",1,3,1,,"2018-10-01 16:30:54","2020-03-10 13:25:46"
477,259,1,197,,34,3196,,16,"App\Product",1,3,1,,"2018-10-01 16:30:54","2020-03-10 13:25:46"
478,260,1,197,,34,3196,,16,"App\Product",1,3,1,,"2018-10-01 16:32:18","2020-03-10 13:25:46"
479,261,1,163,,1,,,1,"App\Product",1,3,1,,"2018-10-01 16:35:08","2020-03-10 13:25:46"
480,261,1,163,,3,,,3,"App\Product",1,3,1,,"2018-10-01 16:35:08","2020-03-10 13:25:46"
481,262,1,163,,34,3687,,16,"App\Product",1,3,1,,"2018-10-01 16:36:43","2020-03-10 13:25:46"
482,263,1,144,,32,3688,,14,"App\Product",1,3,1,,"2018-10-01 16:39:56","2020-03-10 13:25:46"
483,264,1,96,,34,3689,,16,"App\Product",1,3,1,,"2018-10-01 16:41:46","2020-03-10 13:25:46"
484,265,1,131,,1,,,1,"App\Product",1,3,1,,"2018-10-01 16:44:45","2020-03-10 13:25:46"
485,266,1,180,,36,,,17,"App\Product",1,3,1,,"2018-10-01 16:46:35","2020-03-10 13:25:46"
