id,clinic_id,stationary_id,"file","link","thumbnail","created_at","updated_at"
85,22,1,"Hoja A4 Barcelona (Gran dje Gracia, 135).pdf","stationary/España/clinics/Barcelona (Gran dje Gracia, 135)/Hoja A4 Barcelona (Gran dje Gracia, 135).pdf","/storage/Hoja A4 Barcelona (Gran dje Gracia, 135).jpg","2018-11-21 11:55:49","2018-11-22 11:55:49"
86,22,2,"Recetario Barcelona (Gran dje Gracia, 135).pdf","stationary/España/clinics/Barcelona (Gran dje Gracia, 135)/Recetario Barcelona (Gran dje Gracia, 135).pdf","/storage/Recetario Barcelona (Gran dje Gracia, 135).jpg","2018-11-22 11:55:49","2018-11-23 11:55:49"
87,22,3,"Sobre Americano 225x115 Barcelona (Gran dje Gracia, 135).pdf","stationary/España/clinics/Barcelona (Gran dje Gracia, 135)/Sobre Americano 225x115 Barcelona (Gran dje Gracia, 135).pdf","/storage/Sobre Americano 225x115 Barcelona (Gran dje Gracia, 135).jpg","2018-11-23 11:55:49","2018-11-24 11:55:49"
88,22,4,"Sobre Bolsa 324x229 Barcelona (Gran dje Gracia, 135).pdf","stationary/España/clinics/Barcelona (Gran dje Gracia, 135)/Sobre Bolsa 324x229 Barcelona (Gran dje Gracia, 135).pdf","/storage/Sobre Bolsa 324x229 Barcelona (Gran dje Gracia, 135).jpg","2018-11-24 11:55:49","2018-11-25 11:55:49"
89,23,1,"Hoja A4 Barcelona (Pg. Fabra i Puig, 129).pdf","stationary/España/clinics/Barcelona (Pg. Fabra i Puig, 129)/Hoja A4 Barcelona (Pg. Fabra i Puig, 129).pdf","/storage/Hoja A4 Barcelona (Pg. Fabra i Puig, 129).jpg","2018-11-25 11:55:49","2018-11-26 11:55:49"
90,23,2,"Recetario Barcelona (Pg. Fabra i Puig, 129).pdf","stationary/España/clinics/Barcelona (Pg. Fabra i Puig, 129)/Recetario Barcelona (Pg. Fabra i Puig, 129).pdf","/storage/Recetario Barcelona (Pg. Fabra i Puig, 129).jpg","2018-11-26 11:55:49","2018-11-27 11:55:49"
91,23,3,"Sobre Americano 225x115 Barcelona (Pg. Fabra i Puig, 129).pdf","stationary/España/clinics/Barcelona (Pg. Fabra i Puig, 129)/Sobre Americano 225x115 Barcelona (Pg. Fabra i Puig, 129).pdf","/storage/Sobre Americano 225x115 Barcelona (Pg. Fabra i Puig, 129).jpg","2018-11-27 11:55:49","2018-11-28 11:55:49"
92,23,4,"Sobre Bolsa 324x229 Barcelona (Pg. Fabra i Puig, 129).pdf","stationary/España/clinics/Barcelona (Pg. Fabra i Puig, 129)/Sobre Bolsa 324x229 Barcelona (Pg. Fabra i Puig, 129).pdf","/storage/Sobre Bolsa 324x229 Barcelona (Pg. Fabra i Puig, 129).jpg","2018-11-28 11:55:49","2018-11-29 11:55:49"
93,24,1,"Hoja A4 Barcelona (Rbla. djel Poblenou, 104).pdf","stationary/España/clinics/Barcelona (Rbla. djel Poblenou, 104)/Hoja A4 Barcelona (Rbla. djel Poblenou, 104).pdf","/storage/Hoja A4 Barcelona (Rbla. djel Poblenou, 104).jpg","2018-11-29 11:55:49","2018-11-30 11:55:49"
94,24,2,"Recetario Barcelona (Rbla. djel Poblenou, 104).pdf","stationary/España/clinics/Barcelona (Rbla. djel Poblenou, 104)/Recetario Barcelona (Rbla. djel Poblenou, 104).pdf","/storage/Recetario Barcelona (Rbla. djel Poblenou, 104).jpg","2018-11-30 11:55:49","2018-12-01 11:55:49"
95,24,3,"Sobre Americano 225x115 Barcelona (Rbla. djel Poblenou, 104).pdf","stationary/España/clinics/Barcelona (Rbla. djel Poblenou, 104)/Sobre Americano 225x115 Barcelona (Rbla. djel Poblenou, 104).pdf","/storage/Sobre Americano 225x115 Barcelona (Rbla. djel Poblenou, 104).jpg","2018-12-01 11:55:49","2018-12-02 11:55:49"
96,24,4,"Sobre Bolsa 324x229 Barcelona (Rbla. djel Poblenou, 104).pdf","stationary/España/clinics/Barcelona (Rbla. djel Poblenou, 104)/Sobre Bolsa 324x229 Barcelona (Rbla. djel Poblenou, 104).pdf","/storage/Sobre Bolsa 324x229 Barcelona (Rbla. djel Poblenou, 104).jpg","2018-12-02 11:55:49","2018-12-03 11:55:49"
97,25,1,"Hoja A4 Barcelona (Rdja. Sant Antoni, 17).pdf","stationary/España/clinics/Barcelona (Rdja. Sant Antoni, 17)/Hoja A4 Barcelona (Rdja. Sant Antoni, 17).pdf","/storage/Hoja A4 Barcelona (Rdja. Sant Antoni, 17).jpg","2018-12-03 11:55:49","2018-12-04 11:55:49"
98,25,2,"Recetario Barcelona (Rdja. Sant Antoni, 17).pdf","stationary/España/clinics/Barcelona (Rdja. Sant Antoni, 17)/Recetario Barcelona (Rdja. Sant Antoni, 17).pdf","/storage/Recetario Barcelona (Rdja. Sant Antoni, 17).jpg","2018-12-04 11:55:49","2018-12-05 11:55:49"
99,25,3,"Sobre Americano 225x115 Barcelona (Rdja. Sant Antoni, 17).pdf","stationary/España/clinics/Barcelona (Rdja. Sant Antoni, 17)/Sobre Americano 225x115 Barcelona (Rdja. Sant Antoni, 17).pdf","/storage/Sobre Americano 225x115 Barcelona (Rdja. Sant Antoni, 17).jpg","2018-12-05 11:55:49","2018-12-06 11:55:49"
100,25,4,"Sobre Bolsa 324x229 Barcelona (Rdja. Sant Antoni, 17).pdf","stationary/España/clinics/Barcelona (Rdja. Sant Antoni, 17)/Sobre Bolsa 324x229 Barcelona (Rdja. Sant Antoni, 17).pdf","/storage/Sobre Bolsa 324x229 Barcelona (Rdja. Sant Antoni, 17).jpg","2018-12-06 11:55:49","2018-12-07 11:55:49"
101,26,1,"Hoja A4 Barcelona (Rossello, 416).pdf","stationary/España/clinics/Barcelona (Rossello, 416)/Hoja A4 Barcelona (Rossello, 416).pdf","/storage/Hoja A4 Barcelona (Rossello, 416).jpg","2018-12-07 11:55:49","2018-12-08 11:55:49"
102,26,2,"Recetario Barcelona (Rossello, 416).pdf","stationary/España/clinics/Barcelona (Rossello, 416)/Recetario Barcelona (Rossello, 416).pdf","/storage/Recetario Barcelona (Rossello, 416).jpg","2018-12-08 11:55:49","2018-12-09 11:55:49"
103,26,3,"Sobre Americano 225x115 Barcelona (Rossello, 416).pdf","stationary/España/clinics/Barcelona (Rossello, 416)/Sobre Americano 225x115 Barcelona (Rossello, 416).pdf","/storage/Sobre Americano 225x115 Barcelona (Rossello, 416).jpg","2018-12-09 11:55:49","2018-12-10 11:55:49"
104,26,4,"Sobre Bolsa 324x229 Barcelona (Rossello, 416).pdf","stationary/España/clinics/Barcelona (Rossello, 416)/Sobre Bolsa 324x229 Barcelona (Rossello, 416).pdf","/storage/Sobre Bolsa 324x229 Barcelona (Rossello, 416).jpg","2018-12-10 11:55:49","2018-12-11 11:55:49"
105,27,1,"Hoja A4 Barcelona (Sants, 8).pdf","stationary/España/clinics/Barcelona (Sants, 8)/Hoja A4 Barcelona (Sants, 8).pdf","/storage/Hoja A4 Barcelona (Sants, 8).jpg","2018-12-11 11:55:49","2018-12-12 11:55:49"
106,27,2,"Recetario Barcelona (Sants, 8).pdf","stationary/España/clinics/Barcelona (Sants, 8)/Recetario Barcelona (Sants, 8).pdf","/storage/Recetario Barcelona (Sants, 8).jpg","2018-12-12 11:55:49","2018-12-13 11:55:49"
107,27,3,"Sobre Americano 225x115 Barcelona (Sants, 8).pdf","stationary/España/clinics/Barcelona (Sants, 8)/Sobre Americano 225x115 Barcelona (Sants, 8).pdf","/storage/Sobre Americano 225x115 Barcelona (Sants, 8).jpg","2018-12-13 11:55:49","2018-12-14 11:55:49"
108,27,4,"Sobre Bolsa 324x229 Barcelona (Sants, 8).pdf","stationary/España/clinics/Barcelona (Sants, 8)/Sobre Bolsa 324x229 Barcelona (Sants, 8).pdf","/storage/Sobre Bolsa 324x229 Barcelona (Sants, 8).jpg","2018-12-14 11:55:49","2018-12-15 11:55:49"
109,28,1,"Hoja A4 Basauri (Begonako Andjra Mari Kalea, 16).pdf","stationary/España/clinics/Basauri (Begonako Andjra Mari Kalea, 16)/Hoja A4 Basauri (Begonako Andjra Mari Kalea, 16).pdf","/storage/Hoja A4 Basauri (Begonako Andjra Mari Kalea, 16).jpg","2018-12-15 11:55:49","2018-12-16 11:55:49"
110,28,2,"Recetario Basauri (Begonako Andjra Mari Kalea, 16).pdf","stationary/España/clinics/Basauri (Begonako Andjra Mari Kalea, 16)/Recetario Basauri (Begonako Andjra Mari Kalea, 16).pdf","/storage/Recetario Basauri (Begonako Andjra Mari Kalea, 16).jpg","2018-12-16 11:55:49","2018-12-17 11:55:49"
111,28,3,"Sobre Americano 225x115 Basauri (Begonako Andjra Mari Kalea, 16).pdf","stationary/España/clinics/Basauri (Begonako Andjra Mari Kalea, 16)/Sobre Americano 225x115 Basauri (Begonako Andjra Mari Kalea, 16).pdf","/storage/Sobre Americano 225x115 Basauri (Begonako Andjra Mari Kalea, 16).jpg","2018-12-17 11:55:49","2018-12-18 11:55:49"
112,28,4,"Sobre Bolsa 324x229 Basauri (Begonako Andjra Mari Kalea, 16).pdf","stationary/España/clinics/Basauri (Begonako Andjra Mari Kalea, 16)/Sobre Bolsa 324x229 Basauri (Begonako Andjra Mari Kalea, 16).pdf","/storage/Sobre Bolsa 324x229 Basauri (Begonako Andjra Mari Kalea, 16).jpg","2018-12-18 11:55:49","2018-12-19 11:55:49"
113,29,1,"Hoja A4 Benavente (Herreros, 16).pdf","stationary/España/clinics/Benavente (Herreros, 16)/Hoja A4 Benavente (Herreros, 16).pdf","/storage/Hoja A4 Benavente (Herreros, 16).jpg","2018-12-19 11:55:49","2018-12-20 11:55:49"
114,29,2,"Recetario Benavente (Herreros, 16).pdf","stationary/España/clinics/Benavente (Herreros, 16)/Recetario Benavente (Herreros, 16).pdf","/storage/Recetario Benavente (Herreros, 16).jpg","2018-12-20 11:55:49","2018-12-21 11:55:49"
115,29,3,"Sobre Americano 225x115 Benavente (Herreros, 16).pdf","stationary/España/clinics/Benavente (Herreros, 16)/Sobre Americano 225x115 Benavente (Herreros, 16).pdf","/storage/Sobre Americano 225x115 Benavente (Herreros, 16).jpg","2018-12-21 11:55:49","2018-12-22 11:55:49"
116,29,4,"Sobre Bolsa 324x229 Benavente (Herreros, 16).pdf","stationary/España/clinics/Benavente (Herreros, 16)/Sobre Bolsa 324x229 Benavente (Herreros, 16).pdf","/storage/Sobre Bolsa 324x229 Benavente (Herreros, 16).jpg","2018-12-22 11:55:49","2018-12-23 11:55:49"
117,30,1,"Hoja A4 Bermeo (Lamera Ibilbidjea 1).pdf","stationary/España/clinics/Bermeo (Lamera Ibilbidjea 1)/Hoja A4 Bermeo (Lamera Ibilbidjea 1).pdf","/storage/Hoja A4 Bermeo (Lamera Ibilbidjea 1).jpg","2018-12-23 11:55:49","2018-12-24 11:55:49"
118,30,2,"Recetario Bermeo (Lamera Ibilbidjea 1).pdf","stationary/España/clinics/Bermeo (Lamera Ibilbidjea 1)/Recetario Bermeo (Lamera Ibilbidjea 1).pdf","/storage/Recetario Bermeo (Lamera Ibilbidjea 1).jpg","2018-12-24 11:55:49","2018-12-25 11:55:49"
119,30,3,"Sobre Americano 225x115 Bermeo (Lamera Ibilbidjea 1).pdf","stationary/España/clinics/Bermeo (Lamera Ibilbidjea 1)/Sobre Americano 225x115 Bermeo (Lamera Ibilbidjea 1).pdf","/storage/Sobre Americano 225x115 Bermeo (Lamera Ibilbidjea 1).jpg","2018-12-25 11:55:49","2018-12-26 11:55:49"
120,30,4,"Sobre Bolsa 324x229 Bermeo (Lamera Ibilbidjea 1).pdf","stationary/España/clinics/Bermeo (Lamera Ibilbidjea 1)/Sobre Bolsa 324x229 Bermeo (Lamera Ibilbidjea 1).pdf","/storage/Sobre Bolsa 324x229 Bermeo (Lamera Ibilbidjea 1).jpg","2018-12-26 11:55:49","2018-12-27 11:55:49"
121,31,1,"Hoja A4 Bilbao (Aita Esteban Pernet, 2).pdf","stationary/España/clinics/Bilbao (Aita Esteban Pernet, 2)/Hoja A4 Bilbao (Aita Esteban Pernet, 2).pdf","/storage/Hoja A4 Bilbao (Aita Esteban Pernet, 2).jpg","2018-12-27 11:55:49","2018-12-28 11:55:49"
122,31,2,"Recetario Bilbao (Aita Esteban Pernet, 2).pdf","stationary/España/clinics/Bilbao (Aita Esteban Pernet, 2)/Recetario Bilbao (Aita Esteban Pernet, 2).pdf","/storage/Recetario Bilbao (Aita Esteban Pernet, 2).jpg","2018-12-28 11:55:49","2018-12-29 11:55:49"
123,31,3,"Sobre Americano 225x115 Bilbao (Aita Esteban Pernet, 2).pdf","stationary/España/clinics/Bilbao (Aita Esteban Pernet, 2)/Sobre Americano 225x115 Bilbao (Aita Esteban Pernet, 2).pdf","/storage/Sobre Americano 225x115 Bilbao (Aita Esteban Pernet, 2).jpg","2018-12-29 11:55:49","2018-12-30 11:55:49"
124,31,4,"Sobre Bolsa 324x229 Bilbao (Aita Esteban Pernet, 2).pdf","stationary/España/clinics/Bilbao (Aita Esteban Pernet, 2)/Sobre Bolsa 324x229 Bilbao (Aita Esteban Pernet, 2).pdf","/storage/Sobre Bolsa 324x229 Bilbao (Aita Esteban Pernet, 2).jpg","2018-12-30 11:55:49","2018-12-31 11:55:49"
125,32,1,"Hoja A4 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","stationary/España/clinics/Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37)/Hoja A4 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","/storage/Hoja A4 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).jpg","2018-12-31 11:55:49","2019-01-01 11:55:49"
126,32,2,"Recetario Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","stationary/España/clinics/Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37)/Recetario Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","/storage/Recetario Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).jpg","2019-01-01 11:55:49","2019-01-02 11:55:49"
127,32,3,"Sobre Americano 225x115 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","stationary/España/clinics/Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37)/Sobre Americano 225x115 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","/storage/Sobre Americano 225x115 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).jpg","2019-01-02 11:55:49","2019-01-03 11:55:49"
128,32,4,"Sobre Bolsa 324x229 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","stationary/España/clinics/Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37)/Sobre Bolsa 324x229 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).pdf","/storage/Sobre Bolsa 324x229 Bilbao (Gran Via dje Don Diego Lopez dje Haro, 37).jpg","2019-01-03 11:55:49","2019-01-04 11:55:49"
129,33,1,"Hoja A4 Boadjilla djel Monte (Jose Antonio, 53).pdf","stationary/España/clinics/Boadjilla djel Monte (Jose Antonio, 53)/Hoja A4 Boadjilla djel Monte (Jose Antonio, 53).pdf","/storage/Hoja A4 Boadjilla djel Monte (Jose Antonio, 53).jpg","2019-01-04 11:55:49","2019-01-05 11:55:49"
130,33,2,"Recetario Boadjilla djel Monte (Jose Antonio, 53).pdf","stationary/España/clinics/Boadjilla djel Monte (Jose Antonio, 53)/Recetario Boadjilla djel Monte (Jose Antonio, 53).pdf","/storage/Recetario Boadjilla djel Monte (Jose Antonio, 53).jpg","2019-01-05 11:55:49","2019-01-06 11:55:49"
131,33,3,"Sobre Americano 225x115 Boadjilla djel Monte (Jose Antonio, 53).pdf","stationary/España/clinics/Boadjilla djel Monte (Jose Antonio, 53)/Sobre Americano 225x115 Boadjilla djel Monte (Jose Antonio, 53).pdf","/storage/Sobre Americano 225x115 Boadjilla djel Monte (Jose Antonio, 53).jpg","2019-01-06 11:55:49","2019-01-07 11:55:49"
132,33,4,"Sobre Bolsa 324x229 Boadjilla djel Monte (Jose Antonio, 53).pdf","stationary/España/clinics/Boadjilla djel Monte (Jose Antonio, 53)/Sobre Bolsa 324x229 Boadjilla djel Monte (Jose Antonio, 53).pdf","/storage/Sobre Bolsa 324x229 Boadjilla djel Monte (Jose Antonio, 53).jpg","2019-01-07 11:55:49","2019-01-08 11:55:49"
133,34,1,"Hoja A4 Burgos (Av. djel Cidj Campeadjor, 3).pdf","stationary/España/clinics/Burgos (Av. djel Cidj Campeadjor, 3)/Hoja A4 Burgos (Av. djel Cidj Campeadjor, 3).pdf","/storage/Hoja A4 Burgos (Av. djel Cidj Campeadjor, 3).jpg","2019-01-08 11:55:49","2019-01-09 11:55:49"
134,34,2,"Recetario Burgos (Av. djel Cidj Campeadjor, 3).pdf","stationary/España/clinics/Burgos (Av. djel Cidj Campeadjor, 3)/Recetario Burgos (Av. djel Cidj Campeadjor, 3).pdf","/storage/Recetario Burgos (Av. djel Cidj Campeadjor, 3).jpg","2019-01-09 11:55:49","2019-01-10 11:55:49"
135,34,3,"Sobre Americano 225x115 Burgos (Av. djel Cidj Campeadjor, 3).pdf","stationary/España/clinics/Burgos (Av. djel Cidj Campeadjor, 3)/Sobre Americano 225x115 Burgos (Av. djel Cidj Campeadjor, 3).pdf","/storage/Sobre Americano 225x115 Burgos (Av. djel Cidj Campeadjor, 3).jpg","2019-01-10 11:55:49","2019-01-11 11:55:49"
136,34,4,"Sobre Bolsa 324x229 Burgos (Av. djel Cidj Campeadjor, 3).pdf","stationary/España/clinics/Burgos (Av. djel Cidj Campeadjor, 3)/Sobre Bolsa 324x229 Burgos (Av. djel Cidj Campeadjor, 3).pdf","/storage/Sobre Bolsa 324x229 Burgos (Av. djel Cidj Campeadjor, 3).jpg","2019-01-11 11:55:49","2019-01-12 11:55:49"
137,35,1,"Hoja A4 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","stationary/España/clinics/Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46)/Hoja A4 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","/storage/Hoja A4 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).jpg","2019-01-12 11:55:49","2019-01-13 11:55:49"
138,35,2,"Recetario Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","stationary/España/clinics/Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46)/Recetario Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","/storage/Recetario Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).jpg","2019-01-13 11:55:49","2019-01-14 11:55:49"
139,35,3,"Sobre Americano 225x115 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","stationary/España/clinics/Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46)/Sobre Americano 225x115 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","/storage/Sobre Americano 225x115 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).jpg","2019-01-14 11:55:49","2019-01-15 11:55:49"
140,35,4,"Sobre Bolsa 324x229 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","stationary/España/clinics/Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46)/Sobre Bolsa 324x229 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).pdf","/storage/Sobre Bolsa 324x229 Cadjiz (Doctor Fleming, 2 esq. av. Ana dje Viya, 46).jpg","2019-01-15 11:55:49","2019-01-16 11:55:49"
141,36,1,"Hoja A4 Cambrils (dje Pau Casals, 45).pdf","stationary/España/clinics/Cambrils (dje Pau Casals, 45)/Hoja A4 Cambrils (dje Pau Casals, 45).pdf","/storage/Hoja A4 Cambrils (dje Pau Casals, 45).jpg","2019-01-16 11:55:49","2019-01-17 11:55:49"
142,36,2,"Recetario Cambrils (dje Pau Casals, 45).pdf","stationary/España/clinics/Cambrils (dje Pau Casals, 45)/Recetario Cambrils (dje Pau Casals, 45).pdf","/storage/Recetario Cambrils (dje Pau Casals, 45).jpg","2019-01-17 11:55:49","2019-01-18 11:55:49"
143,36,3,"Sobre Americano 225x115 Cambrils (dje Pau Casals, 45).pdf","stationary/España/clinics/Cambrils (dje Pau Casals, 45)/Sobre Americano 225x115 Cambrils (dje Pau Casals, 45).pdf","/storage/Sobre Americano 225x115 Cambrils (dje Pau Casals, 45).jpg","2019-01-18 11:55:49","2019-01-19 11:55:49"
144,36,4,"Sobre Bolsa 324x229 Cambrils (dje Pau Casals, 45).pdf","stationary/España/clinics/Cambrils (dje Pau Casals, 45)/Sobre Bolsa 324x229 Cambrils (dje Pau Casals, 45).pdf","/storage/Sobre Bolsa 324x229 Cambrils (dje Pau Casals, 45).jpg","2019-01-19 11:55:49","2019-01-20 11:55:49"
145,37,1,"Hoja A4 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","stationary/España/clinics/Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini)/Hoja A4 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","/storage/Hoja A4 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).jpg","2019-01-20 11:55:49","2019-01-21 11:55:49"
146,37,2,"Recetario Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","stationary/España/clinics/Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini)/Recetario Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","/storage/Recetario Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).jpg","2019-01-21 11:55:49","2019-01-22 11:55:49"
147,37,3,"Sobre Americano 225x115 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","stationary/España/clinics/Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini)/Sobre Americano 225x115 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","/storage/Sobre Americano 225x115 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).jpg","2019-01-22 11:55:49","2019-01-23 11:55:49"
148,37,4,"Sobre Bolsa 324x229 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","stationary/España/clinics/Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini)/Sobre Bolsa 324x229 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).pdf","/storage/Sobre Bolsa 324x229 Cartagena (Puertas dje Murcia, 31-35 esq. Pza. Castellini).jpg","2019-01-23 11:55:49","2019-01-24 11:55:49"
149,38,1,"Hoja A4 Castelldjefels (Av. Santa Maria, 11).pdf","stationary/España/clinics/Castelldjefels (Av. Santa Maria, 11)/Hoja A4 Castelldjefels (Av. Santa Maria, 11).pdf","/storage/Hoja A4 Castelldjefels (Av. Santa Maria, 11).jpg","2019-01-24 11:55:49","2019-01-25 11:55:49"
150,38,2,"Recetario Castelldjefels (Av. Santa Maria, 11).pdf","stationary/España/clinics/Castelldjefels (Av. Santa Maria, 11)/Recetario Castelldjefels (Av. Santa Maria, 11).pdf","/storage/Recetario Castelldjefels (Av. Santa Maria, 11).jpg","2019-01-25 11:55:49","2019-01-26 11:55:49"
151,38,3,"Sobre Americano 225x115 Castelldjefels (Av. Santa Maria, 11).pdf","stationary/España/clinics/Castelldjefels (Av. Santa Maria, 11)/Sobre Americano 225x115 Castelldjefels (Av. Santa Maria, 11).pdf","/storage/Sobre Americano 225x115 Castelldjefels (Av. Santa Maria, 11).jpg","2019-01-26 11:55:49","2019-01-27 11:55:49"
152,38,4,"Sobre Bolsa 324x229 Castelldjefels (Av. Santa Maria, 11).pdf","stationary/España/clinics/Castelldjefels (Av. Santa Maria, 11)/Sobre Bolsa 324x229 Castelldjefels (Av. Santa Maria, 11).pdf","/storage/Sobre Bolsa 324x229 Castelldjefels (Av. Santa Maria, 11).jpg","2019-01-27 11:55:49","2019-01-28 11:55:49"
153,39,1,"Hoja A4 Castellon (Pl. Puerta djel Sol, 2).pdf","stationary/España/clinics/Castellon (Pl. Puerta djel Sol, 2)/Hoja A4 Castellon (Pl. Puerta djel Sol, 2).pdf","/storage/Hoja A4 Castellon (Pl. Puerta djel Sol, 2).jpg","2019-01-28 11:55:49","2019-01-29 11:55:49"
154,39,2,"Recetario Castellon (Pl. Puerta djel Sol, 2).pdf","stationary/España/clinics/Castellon (Pl. Puerta djel Sol, 2)/Recetario Castellon (Pl. Puerta djel Sol, 2).pdf","/storage/Recetario Castellon (Pl. Puerta djel Sol, 2).jpg","2019-01-29 11:55:49","2019-01-30 11:55:49"
155,39,3,"Sobre Americano 225x115 Castellon (Pl. Puerta djel Sol, 2).pdf","stationary/España/clinics/Castellon (Pl. Puerta djel Sol, 2)/Sobre Americano 225x115 Castellon (Pl. Puerta djel Sol, 2).pdf","/storage/Sobre Americano 225x115 Castellon (Pl. Puerta djel Sol, 2).jpg","2019-01-30 11:55:49","2019-01-31 11:55:49"
156,39,4,"Sobre Bolsa 324x229 Castellon (Pl. Puerta djel Sol, 2).pdf","stationary/España/clinics/Castellon (Pl. Puerta djel Sol, 2)/Sobre Bolsa 324x229 Castellon (Pl. Puerta djel Sol, 2).pdf","/storage/Sobre Bolsa 324x229 Castellon (Pl. Puerta djel Sol, 2).jpg","2019-01-31 11:55:49","2019-02-01 11:55:49"
157,40,1,"Hoja A4 Castro Urdjiales (La Rondja esq.  dje Perez Galdjos).pdf","stationary/España/clinics/Castro Urdjiales (La Rondja esq.  dje Perez Galdjos)/Hoja A4 Castro Urdjiales (La Rondja esq.  dje Perez Galdjos).pdf","/storage/Hoja A4 Castro Urdjiales (La Rondja esq.  dje Perez Galdjos).jpg","2019-02-01 11:55:49","2019-02-02 11:55:49"
