id,"code","description",clinic_id,county_id,state_id,country_id,campaign_id,sanitizable_id,"sanitizable_type","created_at","updated_at"
887,"CPS-2831C/45-19-NA",,186,,,,16,4,"App\PosterModel","2019-08-20 11:03:49","2019-08-20 11:03:49"
888,"CPS-2833C/46-19-NA",,141,,,,16,1,"App\PosterModel","2019-08-20 11:04:10","2019-08-20 11:04:10"
889,"CPS-2833C/46-19-NA",,142,,,,16,1,"App\PosterModel","2019-08-20 11:04:22","2019-08-20 11:04:22"
890,"CPS-2831C/46-19-NA",,186,,,,16,1,"App\PosterModel","2019-08-20 11:04:47","2019-08-20 11:04:47"
891,"4000676/RMu. 30001223",,37,,,,16,1,"App\PosterModel","2019-08-20 11:05:09","2019-08-20 11:05:09"
892,"4000673/RMu. 18002396",,129,,,,16,1,"App\PosterModel","2019-08-20 11:05:25","2019-08-20 11:05:25"
893,"4000682/RMu. 30001384",,5,,,,16,1,"App\PosterModel","2019-08-20 11:05:37","2019-08-20 11:05:37"
894,"4000679/RMu. 18/00-2491",,95,,,,16,1,"App\PosterModel","2019-08-20 11:05:50","2019-08-20 11:05:50"
895,"4000685/RMu. 30001231",,134,,,,16,1,"App\PosterModel","2019-08-20 11:06:06","2019-08-20 11:06:06"
896,"RPS 305/18 Responsable Asistencial Licenciado en Odontología",,,,16,,16,1,"App\PosterModel","2019-08-20 11:06:22","2019-08-20 11:06:22"
897,"CPS-2833C/44-19-NA",,141,,,,16,2,"App\PosterModel","2019-08-20 11:06:44","2019-08-20 11:06:44"
898,"CPS-2833C/44-19-NA",,142,,,,16,2,"App\PosterModel","2019-08-20 11:06:56","2019-08-20 11:06:56"
899,"CPS-2831C/44-19-NA",,186,,,,16,2,"App\PosterModel","2019-08-20 11:07:09","2019-08-20 11:07:09"
900,"4000677/RMu. 30001223",,37,,,,16,2,"App\PosterModel","2019-08-20 11:07:27","2019-08-20 11:07:27"
901,"4000674/RMu. 18002396",,129,,,,16,2,"App\PosterModel","2019-08-20 11:07:41","2019-08-20 11:07:41"
902,"4000683/RMu. 30001384",,5,,,,16,2,"App\PosterModel","2019-08-20 11:07:54","2019-08-20 11:07:54"
903,"4000680/RMu. 18/00-2491",,95,,,,16,2,"App\PosterModel","2019-08-20 11:08:06","2019-08-20 11:08:06"
904,"4000687/RMu. 30001231",,134,,,,16,2,"App\PosterModel","2019-08-20 11:08:18","2019-08-20 11:08:18"
905,"RPS 306/18 Responsable Asistencial Licenciado en Odontología",,,,16,,16,2,"App\PosterModel","2019-08-20 11:08:34","2019-08-20 11:08:34"
906,"CPS-2833C/47-19-NA",,141,,,,16,3,"App\PosterModel","2019-08-20 11:08:56","2019-08-20 11:08:56"
907,"CPS-2833C/47-19-NA",,142,,,,16,3,"App\PosterModel","2019-08-20 11:09:08","2019-08-20 11:09:08"
908,"CPS-2831C/47-19-NA",,186,,,,16,3,"App\PosterModel","2019-08-20 11:09:23","2019-08-20 11:09:23"
909,"4000678/RMu. 30001223",,37,,,,16,3,"App\PosterModel","2019-08-20 11:09:43","2019-08-20 11:09:43"
910,"4000675/RMu. 18002396",,129,,,,16,3,"App\PosterModel","2019-08-20 11:09:57","2019-08-20 11:09:57"
911,"4000684/RMu. 30001384",,5,,,,16,3,"App\PosterModel","2019-08-20 11:10:09","2019-08-20 11:10:09"
912,"4000681/RMu. 18/00-2491",,95,,,,16,3,"App\PosterModel","2019-08-20 11:10:25","2019-08-20 11:10:25"
913,"4000686/RMu. 30001231",,134,,,,16,3,"App\PosterModel","2019-08-20 11:10:45","2019-08-20 11:10:45"
914,"RPS 304/18 Responsable Asistencial Licenciado en Odontología",,,,16,,16,3,"App\PosterModel","2019-08-20 11:10:59","2019-08-20 11:10:59"
915,"RAPS 50/415/19",,,,2,,16,1,"App\PosterModel","2019-08-20 11:22:21","2019-08-20 11:22:21"
916,"RAPS 50/415/19",,,,2,,16,2,"App\PosterModel","2019-08-20 11:22:23","2019-08-20 11:22:23"
917,"RAPS 50/415/19",,,,2,,16,3,"App\PosterModel","2019-08-20 11:22:24","2019-08-20 11:22:24"
918,"RAPS 50/415/19",,,,2,,16,4,"App\PosterModel","2019-08-20 11:22:25","2019-08-20 11:22:25"
919,"RAPS 50/415/19",,,,2,,16,5,"App\PosterModel","2019-08-20 11:22:26","2019-08-20 11:22:26"
920,"C.2.5.1/4132/5",,69,,,,16,1,"App\PosterModel","2019-08-20 11:23:00","2019-08-20 11:23:00"
921,"C.2.5.1/4132/5",,69,,,,16,2,"App\PosterModel","2019-08-20 11:23:01","2019-08-20 11:23:01"
922,"C.2.5.1/4132/5",,69,,,,16,3,"App\PosterModel","2019-08-20 11:23:02","2019-08-20 11:23:02"
923,"C.2.5.1/4132/5",,69,,,,16,4,"App\PosterModel","2019-08-20 11:23:03","2019-08-20 11:23:03"
924,"C.2.5.1/4132/5",,69,,,,16,5,"App\PosterModel","2019-08-20 11:23:04","2019-08-20 11:23:04"
925,"C.2.5.1/4195/4",,137,,,,16,1,"App\PosterModel","2019-08-20 11:23:16","2019-08-20 11:23:16"
926,"C.2.5.1/4195/4",,137,,,,16,2,"App\PosterModel","2019-08-20 11:23:17","2019-08-20 11:23:17"
927,"C.2.5.1/4195/4",,137,,,,16,3,"App\PosterModel","2019-08-20 11:23:17","2019-08-20 11:23:17"
928,"C.2.5.1/4195/4",,137,,,,16,4,"App\PosterModel","2019-08-20 11:23:18","2019-08-20 11:23:18"
929,"C.2.5.1/4195/4",,137,,,,16,5,"App\PosterModel","2019-08-20 11:23:20","2019-08-20 11:23:20"
930,"RAPS 50/415/19","CS Aragón Buzoneo Octubre 2019",,,2,,,1,"App\Mailing","2019-10-17 17:25:38","2019-10-17 17:25:38"
931,"C.2.5.1/4195/4","CS Oviedo Buzoneo Octubre 2019",137,,,,,1,"App\Mailing","2019-10-17 17:26:46","2019-10-17 17:36:52"
932,"C.2.5.1/4132/5","CS Gijón Buzoneo Octubre 2019",69,,,,,1,"App\Mailing","2019-10-17 17:27:09","2019-10-17 17:36:57"
933,"4000684/RMu. 30001384","CS Alcantarilla Buzoneo Octubre 2019",5,,,,,1,"App\Mailing","2019-10-17 17:34:26","2019-10-17 17:37:03"
934,"4000678/RMu. 30001223","CS Cartagena Buzoneo Octubre 2019",37,,,,,1,"App\Mailing","2019-10-17 17:34:46","2019-10-17 17:37:08"
935,"4000681/RMu. 18/00-2491","CS Lorca Buzoneo Octubre 2019",95,,,,,1,"App\Mailing","2019-10-17 17:35:00","2019-10-17 17:37:15"
936,"4000675/RMu. 18002396","CS Molina de Segura Buzoneo Octubre 2019",129,,,,,1,"App\Mailing","2019-10-17 17:35:21","2019-10-17 17:37:26"
937,"4000686/RMu. 30001231","CS Murcia Buzoneo Octubre 2019",134,,,,,1,"App\Mailing","2019-10-17 17:35:42","2019-10-17 17:37:20"
938,"RPS 302/18 Responsable Asistencial Licenciado en Odontología.","CS País Vasco Buzoneo Octubre 2019",,,16,,,1,"App\Mailing","2019-10-17 17:36:47","2019-10-17 17:36:47"
939,"CPS-2833C/45-19-NA","CS Pamplona Buzoneo Octubre 2019",141,,,,,1,"App\Mailing","2019-10-22 16:50:35","2019-10-22 16:50:35"
940,"CPS-2833C/45-19-NA","CS Pamplona 2 Buzoneo Octubre 2019",142,,,,,1,"App\Mailing","2019-10-22 16:51:12","2019-10-22 16:51:12"
941,"CPS-2831C/45-19-NA","CS Tudela Buzoneo Octubre 2019",186,,,,,1,"App\Mailing","2019-10-22 16:51:29","2019-10-22 16:51:29"
942,"Nº RAPS 50/415/19.","CS Aragón Buzoneo Nov/Div 2019",,,2,,,11,"App\Mailing","2019-10-31 10:48:34","2019-10-31 10:49:11"
943,"C.2.5.1/4132/5","CS Gijón Buzoneo Nov/Div 2019",69,,,,,11,"App\Mailing","2019-10-31 10:49:01","2019-10-31 10:49:01"
944,"C.2.5.1/4195/4","CS Oviedo Buzoneo Nov/Div 2019",137,,,,,11,"App\Mailing","2019-10-31 10:49:30","2019-10-31 10:49:30"
945,"C.2.5.1/4195/4","CS Mieres Buzoneo Nov/Div 2019",235,,,,,11,"App\Mailing","2019-10-31 10:49:52","2019-10-31 10:49:52"
946,"CPS-2831C/48-19-NA","CS Tudela Buzoneo Nov/Div 2019",186,,,,,11,"App\Mailing","2019-10-31 10:50:08","2019-10-31 10:50:08"
947,"CPS-2833C/48-19-NA","CS Pamplona Buzoneo Nov/Div 2019",141,,,,,11,"App\Mailing","2019-10-31 10:50:24","2019-10-31 10:50:24"
948,"CPS-2833C/48-19-NA","CS Pamplona 2 Buzoneo Nov/Div 2019",142,,,,,11,"App\Mailing","2019-10-31 10:50:40","2019-10-31 10:50:40"
949,"RPS 306/18 Responsable Asistencial Licenciado en Odontología","CS País Vasco Buzoneo Nov/Div 2019",,,16,,,11,"App\Mailing","2019-10-31 12:00:50","2019-10-31 12:00:50"
950,"4000677/RMu + 30001223","CS Cartagena Buzoneo Nov/Div 2019",37,,,,,11,"App\Mailing","2019-10-31 12:01:09","2019-10-31 12:01:09"
951,"4000674/RMu +  18002396","CS Molina de Segura Buzoneo Nov/Div 2019",129,,,,,11,"App\Mailing","2019-10-31 12:01:26","2019-10-31 12:01:26"
952,"4000683/RMu + 30001384","CS Alcantarilla Buzoneo Nov/Div 2019",5,,,,,11,"App\Mailing","2019-10-31 12:01:51","2019-10-31 12:01:51"
953,"4000680/RMu + 18/00-2491","CS Lorca Buzoneo Nov/Div 2019",95,,,,,11,"App\Mailing","2019-10-31 12:02:06","2019-10-31 12:02:06"
954,"4000687/RMu + 30001231","CS Murcia Buzoneo Nov/Div 2019",134,,,,,11,"App\Mailing","2019-10-31 12:02:34","2019-10-31 12:02:34"
955,"CPS-2833C/48-19-NA.",,141,,,,17,7,"App\PosterModel","2019-11-07 12:11:01","2019-11-07 14:09:59"
956,"CPS-2833C/48-19-NA.",,142,,,,17,7,"App\PosterModel","2019-11-07 12:11:19","2019-11-07 14:10:05"
957,"CPS-2831C/48-19-NA.",,186,,,,17,7,"App\PosterModel","2019-11-07 14:09:06","2019-11-07 14:09:06"
958,"C.2.5.1/4132/5.",,69,,,,17,7,"App\PosterModel","2019-11-07 14:09:32","2019-11-07 14:09:32"
959,"C.2.5.1/4195/4.",,137,,,,17,7,"App\PosterModel","2019-11-07 14:09:44","2019-11-07 14:09:53"
960,"Nº RAPS 50/415/19.",,,,2,,17,7,"App\PosterModel","2019-11-07 14:10:17","2019-11-07 14:10:17"
961,"RPS 293/18 Responsable Asistencial Licenciado en Odontología.",,,,16,,17,8,"App\PosterModel","2019-11-07 14:10:45","2019-11-07 14:10:45"
962,"RPS 293/18 Responsable Asistencial Licenciado en Odontología.",,,,16,,17,9,"App\PosterModel","2019-11-07 14:11:18","2019-11-07 14:11:18"
963,"4000677/RMu. 30001223.",,37,,,,17,8,"App\PosterModel","2019-11-07 14:11:40","2019-11-07 14:11:40"
964,"4000677/RMu. 30001223.",,37,,,,17,9,"App\PosterModel","2019-11-07 14:11:41","2019-11-07 14:11:41"
965,"4000674/RMu. 18002396.",,129,,,,17,8,"App\PosterModel","2019-11-07 14:11:59","2019-11-07 14:11:59"
966,"4000674/RMu. 18002396.",,129,,,,17,9,"App\PosterModel","2019-11-07 14:12:01","2019-11-07 14:12:01"
967,"4000683/RMu. 30001384.",,5,,,,17,8,"App\PosterModel","2019-11-07 14:12:13","2019-11-07 14:12:13"
968,"4000683/RMu. 30001384.",,5,,,,17,9,"App\PosterModel","2019-11-07 14:12:14","2019-11-07 14:12:14"
969,"4000680/RMu. 18/00-2491.",,95,,,,17,8,"App\PosterModel","2019-11-07 14:12:27","2019-11-07 14:12:27"
970,"4000680/RMu. 18/00-2491.",,95,,,,17,9,"App\PosterModel","2019-11-07 14:12:28","2019-11-07 14:12:28"
971,"4000687 /RMu. 30001231.",,134,,,,17,8,"App\PosterModel","2019-11-07 14:12:40","2019-11-07 14:12:40"
972,"4000687 /RMu. 30001231.",,134,,,,17,9,"App\PosterModel","2019-11-07 14:12:41","2019-11-07 14:12:41"
973,"CS5955","CS Mieres Buzoneo Ene 2019",235,,,,,12,"App\Mailing","2019-12-05 13:17:24","2019-12-05 13:17:24"
974,"C.2.5.1/4132/5","CS Gijón Buzoneo Ene 2019",69,,,,,12,"App\Mailing","2019-12-05 13:17:50","2019-12-05 13:17:50"
975,"C.2.5.1/4195/4","CS Oviedo Buzoneo Ene 2019",137,,,,,12,"App\Mailing","2019-12-05 13:18:06","2019-12-05 13:18:06"
976,"Nº RAPS 50/415/19","CS Aragón Buzoneo Ene 2019",,,2,,,12,"App\Mailing","2019-12-05 13:18:23","2019-12-05 13:18:23"
977,"CPS-2833C/46-19-NA","CS Pamplona Buzoneo Ene 2019",141,,,,,12,"App\Mailing","2019-12-05 13:18:41","2019-12-05 13:18:41"
978,"CPS-2833C/46-19-NA","CS Pamplona 2 Buzoneo Ene 2019",142,,,,,12,"App\Mailing","2019-12-05 13:18:59","2019-12-05 13:18:59"
979,"CPS-2831C/46-19-NA","CS Tudela Buzoneo Ene 2019",186,,,,,12,"App\Mailing","2019-12-05 13:19:15","2019-12-05 13:19:15"
980,"4000676/Rmu 30001223","CS Cartagena Buzoneo Ene 2019",37,,,,,12,"App\Mailing","2019-12-05 13:19:43","2019-12-05 13:19:43"
981,"4000673/Rmu 18002396","CS Molina de Segura Buzoneo Ene 2019",129,,,,,12,"App\Mailing","2019-12-05 13:20:05","2019-12-05 13:20:05"
982,"4000682/RMu 30001384","CS Alcantarilla Buzoneo Ene 2019",5,,,,,12,"App\Mailing","2019-12-05 13:20:21","2019-12-05 13:20:21"
983,"4000679/RMu 18/00-2491","CS Lorca Buzoneo Ene 2019",95,,,,,12,"App\Mailing","2019-12-05 13:20:34","2019-12-05 13:20:34"
984,"4000685/Rmu 30001231","CS Murcia Buzoneo Ene 2019",134,,,,,12,"App\Mailing","2019-12-05 13:20:48","2019-12-05 13:20:48"
985,"RPS 305/18 Responsable Asistencial Licenciado en Odontología","CS País Vasco Buzoneo Ene 2019",,,16,,,12,"App\Mailing","2019-12-05 13:21:05","2019-12-05 13:21:05"
986,"CPS-2833C/49-19-NA",,141,,,,18,8,"App\PosterModel","2019-12-13 08:59:12","2019-12-13 08:59:12"
987,"CPS-2833C/49-19-NA",,142,,,,18,8,"App\PosterModel","2019-12-13 08:59:22","2019-12-13 08:59:22"
988,"CPS-2831C/49-19-NA",,186,,,,18,8,"App\PosterModel","2019-12-13 08:59:32","2019-12-13 08:59:32"
989,"CPS-2833C/50-19-NA",,141,,,,18,13,"App\PosterModel","2019-12-13 08:59:53","2019-12-13 08:59:53"
990,"CPS-2833C/50-19-NA",,142,,,,18,13,"App\PosterModel","2019-12-13 09:00:01","2019-12-13 09:00:01"
991,"CPS-2831C/50-19-NA",,186,,,,18,13,"App\PosterModel","2019-12-13 09:00:13","2019-12-13 09:00:13"
992,"CPS-2833C/51-19-NA",,141,,,,18,2,"App\PosterModel","2019-12-13 09:00:32","2019-12-13 09:00:32"
993,"CPS-2833C/51-19-NA",,142,,,,18,2,"App\PosterModel","2019-12-13 09:00:41","2019-12-13 09:00:41"
994,"CPS-2831C/51-19-NA",,186,,,,18,2,"App\PosterModel","2019-12-13 09:00:55","2019-12-13 09:00:55"
995,"CPS-2833C/52-19-NA",,141,,,,18,2,"App\PosterModel","2019-12-13 09:01:09","2019-12-13 09:01:09"
996,"CPS-2833C/52-19-NA",,142,,,,18,2,"App\PosterModel","2019-12-13 09:01:19","2019-12-13 09:01:19"
997,"CPS-2831C/52-19-NA",,186,,,,18,2,"App\PosterModel","2019-12-13 09:01:34","2019-12-13 09:01:34"
998,"CPS-2833C/53-19-NA",,141,,,,18,3,"App\PosterModel","2019-12-13 09:01:49","2019-12-13 09:01:49"
999,"CPS-2833C/53-19-NA",,142,,,,18,3,"App\PosterModel","2019-12-13 09:02:00","2019-12-13 09:02:00"
1000,"CPS-2831C/53-19-NA",,186,,,,18,3,"App\PosterModel","2019-12-13 09:02:13","2019-12-13 09:02:13"
1001,"CPS-2833C/54-19-NA",,141,,,,18,11,"App\PosterModel","2019-12-13 09:02:35","2019-12-13 09:02:35"
1002,"CPS-2833C/54-19-NA",,142,,,,18,11,"App\PosterModel","2019-12-13 09:02:43","2019-12-13 09:02:43"
1003,"CPS-2831C/54-19-NA",,186,,,,18,11,"App\PosterModel","2019-12-13 09:02:53","2019-12-13 09:02:53"
1004,"CPS-2833C/55-19-NA",,141,,,,18,10,"App\PosterModel","2019-12-13 09:03:12","2019-12-13 09:03:12"
1005,"CPS-2833C/55-19-NA",,142,,,,18,10,"App\PosterModel","2019-12-13 09:03:21","2019-12-13 09:03:21"
1006,"CPS-2831C/55-19-NA",,186,,,,18,10,"App\PosterModel","2019-12-13 09:03:34","2019-12-13 09:03:34"
1007,"CPS-2833C/56-19-NA",,141,,,,18,4,"App\PosterModel","2019-12-13 09:03:53","2019-12-13 09:03:53"
1008,"CPS-2833C/56-19-NA",,142,,,,18,4,"App\PosterModel","2019-12-13 09:04:03","2019-12-13 09:04:03"
1009,"CPS-2831C/55-19-NA",,186,,,,18,4,"App\PosterModel","2019-12-13 09:04:16","2019-12-13 09:04:16"
1010,"CPS-2833C/57-19-NA",,141,,,,18,12,"App\PosterModel","2019-12-13 09:05:18","2019-12-13 09:05:18"
1011,"CPS-2833C/57-19-NA",,142,,,,18,12,"App\PosterModel","2019-12-13 09:05:25","2019-12-13 09:05:25"
1012,"CPS-2831C/58-19-NA",,186,,,,18,12,"App\PosterModel","2019-12-13 09:05:37","2019-12-13 09:05:37"
1019,"RAPS 50/415/19",,,,2,,19,1,"App\PosterModel","2019-12-13 12:50:57","2019-12-13 12:50:57"
1020,"RAPS 50/415/19",,,,2,,19,2,"App\PosterModel","2019-12-13 12:50:58","2019-12-13 12:50:58"
1021,"RAPS 50/415/19",,,,2,,19,3,"App\PosterModel","2019-12-13 12:50:59","2019-12-13 12:50:59"
1022,"RAPS 50/415/19",,,,2,,19,4,"App\PosterModel","2019-12-13 12:51:00","2019-12-13 12:51:00"
1023,"RAPS 50/415/19",,,,2,,19,5,"App\PosterModel","2019-12-13 12:51:00","2019-12-13 12:51:00"
1024,"RPS 302/18 Responsable Asistencial Licenciado en Odontología",,,,16,,19,4,"App\PosterModel","2019-12-13 12:52:00","2019-12-13 12:52:00"
1030,"4000678/RMu. 30001223",,37,,,,19,3,"App\PosterModel","2019-12-13 12:56:54","2019-12-13 12:56:54"
1031,"4000675/RMu. 18002396",,129,,,,19,3,"App\PosterModel","2019-12-13 12:57:09","2019-12-13 12:57:09"
1032,"4000684/RMu. 30001384",,5,,,,19,3,"App\PosterModel","2019-12-13 12:57:22","2019-12-13 12:57:22"
1033,"4000681/RMu. 18/00-2491",,95,,,,19,3,"App\PosterModel","2019-12-13 12:57:37","2019-12-13 12:57:37"
1034,"4000686/RMu. 30001231",,134,,,,19,3,"App\PosterModel","2019-12-13 12:57:58","2019-12-13 12:57:58"
1035,"RPS 304/18 Responsable Asistencial Licenciado en Odontología",,,,16,,19,3,"App\PosterModel","2019-12-13 12:58:24","2019-12-13 12:58:24"
1037,"C.2.5.1/4132/5",,69,,,,19,1,"App\PosterModel","2019-12-13 13:00:43","2019-12-13 13:00:43"
1038,"C.2.5.1/4132/5",,69,,,,19,2,"App\PosterModel","2019-12-13 13:00:44","2019-12-13 13:00:44"
1039,"C.2.5.1/4132/5",,69,,,,19,3,"App\PosterModel","2019-12-13 13:00:45","2019-12-13 13:00:45"
1040,"C.2.5.1/4132/5",,69,,,,19,4,"App\PosterModel","2019-12-13 13:00:46","2019-12-13 13:00:46"
1041,"C.2.5.1/4132/5",,69,,,,19,5,"App\PosterModel","2019-12-13 13:00:46","2019-12-13 13:00:46"
1042,"C.2.5.1/4195/4",,137,,,,19,1,"App\PosterModel","2019-12-13 13:01:12","2019-12-13 13:01:12"
1043,"C.2.5.1/4195/4",,137,,,,19,2,"App\PosterModel","2019-12-13 13:01:13","2019-12-13 13:01:13"
1044,"C.2.5.1/4195/4",,137,,,,19,3,"App\PosterModel","2019-12-13 13:01:13","2019-12-13 13:01:13"
1045,"C.2.5.1/4195/4",,137,,,,19,4,"App\PosterModel","2019-12-13 13:01:15","2019-12-13 13:01:15"
1046,"C.2.5.1/4195/4",,137,,,,19,5,"App\PosterModel","2019-12-13 13:01:16","2019-12-13 13:01:16"
1047,"4000676/RMu. 30001223",,37,,,,19,1,"App\PosterModel","2019-12-13 13:03:13","2019-12-13 13:03:13"
1048,"4000673/RMu. 18002396",,129,,,,19,1,"App\PosterModel","2019-12-13 13:03:27","2019-12-13 13:03:27"
1049,"4000682/RMu. 30001384",,5,,,,19,1,"App\PosterModel","2019-12-13 13:03:41","2019-12-13 13:03:41"
1050,"4000679/RMu. 18/00-2491",,95,,,,19,1,"App\PosterModel","2019-12-13 13:03:56","2019-12-13 13:03:56"
1051,"4000685/RMu. 30001231",,134,,,,19,1,"App\PosterModel","2019-12-13 13:04:10","2019-12-13 13:04:10"
1052,"RPS 305/18 Responsable Asistencial Licenciado en Odontología",,,,16,,19,1,"App\PosterModel","2019-12-13 13:04:30","2019-12-13 13:04:30"
1053,"4000677/RMu. 30001223",,37,,,,19,2,"App\PosterModel","2019-12-13 13:04:52","2019-12-13 13:04:52"
1054,"4000674/RMu. 18002396",,129,,,,19,2,"App\PosterModel","2019-12-13 13:05:06","2019-12-13 13:05:06"
1055,"4000683/RMu. 30001384",,5,,,,19,2,"App\PosterModel","2019-12-13 13:05:23","2019-12-13 13:05:23"
1056,"4000680/RMu. 18/00-2491",,95,,,,19,2,"App\PosterModel","2019-12-13 13:05:40","2019-12-13 13:05:40"
1057,"4000687/RMu. 30001231",,134,,,,19,2,"App\PosterModel","2019-12-13 13:05:54","2019-12-13 13:05:54"
1058,"RPS 306/18 Responsable Asistencial Licenciado en Odontología",,,,16,,19,2,"App\PosterModel","2019-12-13 13:06:10","2019-12-13 13:06:10"
1059,"Nº RAPS 50/415/19.","CS Aragón Buzoneo Nov/Div 2019",,,2,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1060,"C.2.5.1/4132/5","CS Gijón Buzoneo Nov/Div 2019",69,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1061,"C.2.5.1/4195/4","CS Oviedo Buzoneo Nov/Div 2019",137,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1062,"C.2.5.1/4195/4","CS Mieres Buzoneo Nov/Div 2019",235,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1063,"CPS-2831C/48-19-NA","CS Tudela Buzoneo Nov/Div 2019",186,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1064,"CPS-2833C/48-19-NA","CS Pamplona Buzoneo Nov/Div 2019",141,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1065,"CPS-2833C/48-19-NA","CS Pamplona 2 Buzoneo Nov/Div 2019",142,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1066,"RPS 306/18 Responsable Asistencial Licenciado en Odontología","CS País Vasco Buzoneo Nov/Div 2019",,,16,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1067,"4000677/RMu + 30001223","CS Cartagena Buzoneo Nov/Div 2019",37,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1068,"4000674/RMu +  18002396","CS Molina de Segura Buzoneo Nov/Div 2019",129,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1069,"4000683/RMu + 30001384","CS Alcantarilla Buzoneo Nov/Div 2019",5,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1070,"4000680/RMu + 18/00-2491","CS Lorca Buzoneo Nov/Div 2019",95,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
1071,"4000687/RMu + 30001231","CS Murcia Buzoneo Nov/Div 2019",134,,,,,14,"App\Mailing","2020-02-06 18:06:59","2020-02-06 18:06:59"
