id,"created_at","updated_at"
466,"2018-11-08 09:57:09","2018-11-08 09:57:09"
467,"2018-11-08 10:01:49","2018-11-08 10:01:49"
468,"2018-11-08 10:04:01","2018-11-08 10:04:01"
469,"2018-11-08 10:06:48","2018-11-08 10:06:48"
470,"2018-11-08 10:07:58","2018-11-08 10:07:58"
471,"2018-11-08 11:48:54","2018-11-08 11:48:54"
472,"2018-11-08 11:50:15","2018-11-08 11:50:15"
473,"2018-11-08 11:52:27","2018-11-08 11:52:27"
474,"2018-11-08 11:54:20","2018-11-08 11:54:20"
475,"2018-11-08 11:56:55","2018-11-08 11:56:55"
476,"2018-11-08 11:58:35","2018-11-08 11:58:35"
477,"2018-11-08 12:15:33","2018-11-08 12:15:33"
478,"2018-11-08 12:17:37","2018-11-08 12:17:37"
479,"2018-11-08 12:19:07","2018-11-08 12:19:07"
480,"2018-11-12 11:03:17","2018-11-12 11:03:17"
481,"2018-11-12 11:17:05","2018-11-12 11:17:05"
482,"2018-11-12 11:24:21","2018-11-12 11:24:21"
483,"2018-11-12 11:25:17","2018-11-12 11:25:17"
484,"2018-11-12 11:26:35","2018-11-12 11:26:35"
485,"2018-11-12 11:28:39","2018-11-12 11:28:39"
486,"2018-11-12 11:34:03","2018-11-12 11:34:03"
487,"2018-11-12 11:41:16","2018-11-12 11:41:16"
488,"2018-11-12 11:52:49","2018-11-12 11:52:49"
489,"2018-11-12 11:54:35","2018-11-12 11:54:35"
490,"2018-11-12 11:58:17","2018-11-12 11:58:17"
491,"2018-11-12 11:58:25","2018-11-12 11:58:25"
492,"2018-11-12 12:00:42","2018-11-12 12:00:42"
493,"2018-11-12 12:02:16","2018-11-12 12:02:16"
494,"2018-11-12 12:03:29","2018-11-12 12:03:29"
495,"2018-11-12 12:04:32","2018-11-12 12:04:32"
496,"2018-11-12 12:15:27","2018-11-12 12:15:27"
497,"2018-11-12 12:16:49","2018-11-12 12:16:49"
498,"2018-11-12 12:42:35","2018-11-12 12:42:35"
499,"2018-11-12 12:49:12","2018-11-12 12:49:12"
500,"2018-11-12 12:51:09","2018-11-12 12:51:09"
501,"2018-11-12 12:52:52","2018-11-12 12:52:52"
502,"2018-11-12 12:54:49","2018-11-12 12:54:49"
503,"2018-11-12 14:10:43","2018-11-12 14:10:43"
504,"2018-11-12 14:12:43","2018-11-12 14:12:43"
505,"2018-11-13 17:30:12","2018-11-13 17:30:12"
506,"2018-11-13 17:31:43","2018-11-13 17:31:43"
507,"2018-11-13 17:34:58","2018-11-13 17:34:58"
508,"2018-11-13 17:36:56","2018-11-13 17:36:56"
509,"2018-11-15 10:10:11","2018-11-15 10:10:11"
510,"2018-11-15 10:12:59","2018-11-15 10:12:59"
511,"2018-11-15 10:15:11","2018-11-15 10:15:11"
512,"2018-11-15 10:19:46","2018-11-15 10:19:46"
513,"2018-11-15 10:24:08","2018-11-15 10:24:08"
514,"2018-11-15 12:24:59","2018-11-15 12:24:59"
515,"2018-11-15 12:27:37","2018-11-15 12:27:37"
516,"2018-11-15 12:39:41","2018-11-15 12:39:41"
517,"2018-11-16 11:57:28","2018-11-16 11:57:28"
518,"2018-11-16 13:12:37","2018-11-16 13:12:37"
519,"2018-11-16 13:14:23","2018-11-16 13:14:23"
520,"2018-11-16 13:16:49","2018-11-16 13:16:49"
521,"2018-11-16 13:18:26","2018-11-16 13:18:26"
522,"2018-11-16 13:19:51","2018-11-16 13:19:51"
523,"2018-11-16 13:23:30","2018-11-16 13:23:30"
524,"2018-11-16 13:25:26","2018-11-16 13:25:26"
525,"2018-11-16 13:27:26","2018-11-16 13:27:26"
526,"2018-11-19 14:52:10","2018-11-19 14:52:10"
527,"2018-11-19 14:54:11","2018-11-19 14:54:11"
528,"2018-11-19 14:57:00","2018-11-19 14:57:00"
529,"2018-11-19 14:59:18","2018-11-19 14:59:18"
530,"2018-11-19 15:01:52","2018-11-19 15:01:52"
531,"2018-11-19 15:06:16","2018-11-19 15:06:16"
532,"2018-11-19 17:19:28","2018-11-19 17:19:28"
533,"2018-11-19 17:28:07","2018-11-19 17:28:07"
534,"2018-11-20 11:19:02","2018-11-20 11:19:02"
535,"2018-11-20 11:20:44","2018-11-20 11:20:44"
536,"2018-11-20 11:22:04","2018-11-20 11:22:04"
537,"2018-11-20 11:23:36","2018-11-20 11:23:36"
538,"2018-11-20 11:25:09","2018-11-20 11:25:09"
539,"2018-11-20 11:26:19","2018-11-20 11:26:19"
540,"2018-11-21 16:37:52","2018-11-21 16:37:52"
541,"2018-11-21 16:45:03","2018-11-21 16:45:03"
542,"2018-11-21 16:46:14","2018-11-21 16:46:14"
543,"2018-11-21 16:47:29","2018-11-21 16:47:29"
544,"2018-11-21 16:49:47","2018-11-21 16:49:47"
545,"2018-11-21 16:52:19","2018-11-21 16:52:19"
546,"2018-11-21 16:53:47","2018-11-21 16:53:47"
547,"2018-11-21 16:55:39","2018-11-21 16:55:39"
548,"2018-11-21 16:58:15","2018-11-21 16:58:15"
549,"2018-11-22 12:37:59","2018-11-22 12:37:59"
550,"2018-11-22 12:39:33","2018-11-22 12:39:33"
551,"2018-11-22 12:43:15","2018-11-22 12:43:15"
552,"2018-11-22 12:45:11","2018-11-22 12:45:11"
553,"2018-11-22 12:46:11","2018-11-22 12:46:11"
554,"2018-11-22 12:49:39","2018-11-22 12:49:39"
555,"2018-11-22 12:51:21","2018-11-22 12:51:21"
556,"2018-11-23 12:26:37","2018-11-23 12:26:37"
557,"2018-11-23 12:29:21","2018-11-23 12:29:21"
558,"2018-11-23 12:31:17","2018-11-23 12:31:17"
559,"2018-11-26 11:41:55","2018-11-26 11:41:55"
560,"2018-11-26 12:03:02","2018-11-26 12:03:02"
561,"2018-11-26 12:05:46","2018-11-26 12:05:46"
562,"2018-11-26 12:09:13","2018-11-26 12:09:13"
563,"2018-11-26 12:10:40","2018-11-26 12:10:40"
564,"2018-11-26 12:12:25","2018-11-26 12:12:25"
565,"2018-11-26 12:13:17","2018-11-26 12:13:17"
566,"2018-11-26 12:15:05","2018-11-26 12:15:05"
567,"2018-11-26 12:16:16","2018-11-26 12:16:16"
568,"2018-11-26 12:17:52","2018-11-26 12:17:52"
569,"2018-11-26 14:14:57","2018-11-26 14:14:57"
570,"2018-11-27 11:01:02","2018-11-27 11:01:02"
571,"2018-11-27 11:01:59","2018-11-27 11:01:59"
572,"2018-11-27 11:10:59","2018-11-27 11:10:59"
573,"2018-11-27 11:12:41","2018-11-27 11:12:41"
574,"2018-11-27 11:14:48","2018-11-27 11:14:48"
575,"2018-11-27 11:23:26","2018-11-27 11:23:26"
576,"2018-11-27 11:25:30","2018-11-27 11:25:30"
577,"2018-11-27 11:27:43","2018-11-27 11:27:43"
578,"2018-11-27 11:30:57","2018-11-27 11:30:57"
579,"2018-11-27 11:32:42","2018-11-27 11:32:42"
580,"2018-11-27 11:33:55","2018-11-27 11:33:55"
581,"2018-11-27 11:35:29","2018-11-27 11:35:29"
582,"2018-11-27 11:37:21","2018-11-27 11:37:21"
583,"2018-11-27 11:39:27","2018-11-27 11:39:27"
584,"2018-11-28 11:12:35","2018-11-28 11:12:35"
585,"2018-11-28 11:31:45","2018-11-28 11:31:45"
586,"2018-11-28 11:47:00","2018-11-28 11:47:00"
587,"2018-11-28 11:50:00","2018-11-28 11:50:00"
588,"2018-11-28 11:51:58","2018-11-28 11:51:58"
589,"2018-11-28 12:12:37","2018-11-28 12:12:37"
590,"2018-11-28 12:16:40","2018-11-28 12:16:40"
591,"2018-11-28 12:18:22","2018-11-28 12:18:22"
592,"2018-11-28 12:20:26","2018-11-28 12:20:26"
593,"2018-11-28 12:23:53","2018-11-28 12:23:53"
594,"2018-11-28 12:25:01","2018-11-28 12:25:01"
595,"2018-11-28 12:26:43","2018-11-28 12:26:43"
596,"2018-11-28 12:30:07","2018-11-28 12:30:07"
597,"2018-11-28 12:32:06","2018-11-28 12:32:06"
598,"2018-11-28 12:33:37","2018-11-28 12:33:37"
599,"2018-11-28 12:36:08","2018-11-28 12:36:08"
600,"2018-11-28 12:37:32","2018-11-28 12:37:32"
601,"2018-11-28 12:38:51","2018-11-28 12:38:51"
602,"2018-11-28 12:40:18","2018-11-28 12:40:18"
603,"2018-11-28 12:44:12","2018-11-28 12:44:12"
604,"2018-11-28 12:44:57","2018-11-28 12:44:57"
605,"2018-11-28 14:59:17","2018-11-28 14:59:17"
606,"2018-11-28 15:01:18","2018-11-28 15:01:18"
607,"2018-11-29 15:11:53","2018-11-29 15:11:53"
608,"2018-11-29 15:17:45","2018-11-29 15:17:45"
609,"2018-11-29 15:20:06","2018-11-29 15:20:06"
610,"2018-11-29 15:22:29","2018-11-29 15:22:29"
611,"2018-11-29 15:24:31","2018-11-29 15:24:31"
612,"2018-11-29 15:25:46","2018-11-29 15:25:46"
613,"2018-11-29 15:28:13","2018-11-29 15:28:13"
614,"2018-11-30 10:22:54","2018-11-30 10:22:54"
615,"2018-11-30 10:24:25","2018-11-30 10:24:25"
616,"2018-11-30 10:28:54","2018-11-30 10:28:54"
617,"2018-12-03 10:19:06","2018-12-03 10:19:06"
618,"2018-12-03 10:23:28","2018-12-03 10:23:28"
619,"2018-12-03 10:26:47","2018-12-03 10:26:47"
620,"2018-12-03 10:34:19","2018-12-03 10:34:19"
621,"2018-12-03 12:28:43","2018-12-03 12:28:43"
622,"2018-12-03 12:53:23","2018-12-03 12:53:23"
623,"2018-12-04 10:05:01","2018-12-04 10:05:01"
624,"2018-12-04 10:06:09","2018-12-04 10:06:09"
625,"2018-12-04 10:07:48","2018-12-04 10:07:48"
626,"2018-12-04 10:09:06","2018-12-04 10:09:06"
627,"2018-12-04 10:10:17","2018-12-04 10:10:17"
628,"2018-12-04 10:12:01","2018-12-04 10:12:01"
629,"2018-12-04 11:55:08","2018-12-04 11:55:08"
630,"2018-12-04 11:59:29","2018-12-04 11:59:29"
631,"2018-12-04 12:45:13","2018-12-04 12:45:13"
632,"2018-12-04 16:51:58","2018-12-04 16:51:58"
633,"2018-12-04 17:15:56","2018-12-04 17:15:56"
634,"2018-12-05 18:05:31","2018-12-05 18:05:31"
635,"2018-12-05 18:06:48","2018-12-05 18:06:48"
636,"2018-12-05 18:08:05","2018-12-05 18:08:05"
637,"2018-12-05 18:10:56","2018-12-05 18:10:56"
638,"2018-12-05 18:13:48","2018-12-05 18:13:48"
639,"2018-12-05 18:15:04","2018-12-05 18:15:04"
640,"2018-12-05 18:17:23","2018-12-05 18:17:23"
641,"2018-12-05 18:19:18","2018-12-05 18:19:18"
642,"2018-12-05 18:20:58","2018-12-05 18:20:58"
643,"2018-12-07 13:16:03","2018-12-07 13:16:03"
644,"2018-12-07 13:17:21","2018-12-07 13:17:21"
645,"2018-12-07 14:05:49","2018-12-07 14:05:49"
646,"2018-12-10 11:12:16","2018-12-10 11:12:16"
647,"2018-12-10 11:14:34","2018-12-10 11:14:34"
648,"2018-12-10 11:17:43","2018-12-10 11:17:43"
649,"2018-12-11 10:27:31","2018-12-11 10:27:31"
650,"2018-12-11 10:29:44","2018-12-11 10:29:44"
651,"2018-12-11 10:31:05","2018-12-11 10:31:05"
652,"2018-12-11 10:35:06","2018-12-11 10:35:06"
653,"2018-12-11 16:25:43","2018-12-11 16:25:43"
654,"2018-12-12 11:22:28","2018-12-12 11:22:28"
655,"2018-12-12 11:24:24","2018-12-12 11:24:24"
656,"2018-12-12 11:29:00","2018-12-12 11:29:00"
657,"2018-12-12 11:30:27","2018-12-12 11:30:27"
658,"2018-12-12 11:32:04","2018-12-12 11:32:04"
659,"2018-12-12 11:35:29","2018-12-12 11:35:29"
660,"2018-12-12 11:37:05","2018-12-12 11:37:05"
661,"2018-12-12 11:38:26","2018-12-12 11:38:26"
662,"2018-12-12 11:39:38","2018-12-12 11:39:38"
663,"2018-12-12 11:41:04","2018-12-12 11:41:04"
664,"2018-12-12 11:42:18","2018-12-12 11:42:18"
665,"2018-12-12 11:43:37","2018-12-12 11:43:37"
666,"2018-12-12 11:45:48","2018-12-12 11:45:48"
667,"2018-12-12 12:02:08","2018-12-12 12:02:08"
668,"2018-12-12 16:06:00","2018-12-12 16:06:00"
669,"2018-12-12 16:18:44","2018-12-12 16:18:44"
670,"2018-12-13 10:02:27","2018-12-13 10:02:27"
671,"2018-12-13 10:21:39","2018-12-13 10:21:39"
672,"2018-12-14 11:36:46","2018-12-14 11:36:46"
673,"2018-12-14 11:39:41","2018-12-14 11:39:41"
674,"2018-12-14 11:43:56","2018-12-14 11:43:56"
675,"2018-12-14 11:44:17","2018-12-14 11:44:17"
676,"2018-12-14 11:52:57","2018-12-14 11:52:57"
677,"2018-12-14 11:53:52","2018-12-14 11:53:52"
678,"2018-12-14 11:57:56","2018-12-14 11:57:56"
679,"2018-12-14 12:00:21","2018-12-14 12:00:21"
680,"2018-12-14 12:02:16","2018-12-14 12:02:16"
681,"2018-12-14 12:04:14","2018-12-14 12:04:14"
682,"2018-12-17 11:38:19","2018-12-17 11:38:19"
683,"2018-12-17 11:40:26","2018-12-17 11:40:26"
684,"2018-12-17 12:45:30","2018-12-17 12:45:30"
685,"2018-12-17 12:47:28","2018-12-17 12:47:28"
686,"2018-12-17 12:49:36","2018-12-17 12:49:36"
687,"2018-12-17 12:50:58","2018-12-17 12:50:58"
688,"2018-12-17 12:53:35","2018-12-17 12:53:35"
689,"2018-12-17 12:55:40","2018-12-17 12:55:40"
690,"2018-12-17 12:58:20","2018-12-17 12:58:20"
691,"2018-12-17 14:09:48","2018-12-17 14:09:48"
692,"2018-12-17 14:12:01","2018-12-17 14:12:01"
693,"2018-12-17 14:17:41","2018-12-17 14:17:41"
694,"2018-12-17 14:18:59","2018-12-17 14:18:59"
695,"2018-12-18 15:14:16","2018-12-18 15:14:16"
696,"2018-12-18 15:16:14","2018-12-18 15:16:14"
697,"2018-12-18 15:28:55","2018-12-18 15:28:55"
698,"2018-12-18 15:30:18","2018-12-18 15:30:18"
699,"2018-12-18 15:42:56","2018-12-18 15:42:56"
700,"2018-12-18 15:44:11","2018-12-18 15:44:11"
701,"2018-12-18 15:46:20","2018-12-18 15:46:20"
702,"2018-12-19 10:52:23","2018-12-19 10:52:23"
703,"2018-12-19 11:46:20","2018-12-19 11:46:20"
704,"2018-12-19 11:49:42","2018-12-19 11:49:42"
705,"2018-12-19 14:09:22","2018-12-19 14:09:22"
706,"2018-12-19 17:14:14","2018-12-19 17:14:14"
707,"2018-12-19 17:18:03","2018-12-19 17:18:03"
708,"2018-12-19 17:22:39","2018-12-19 17:22:39"
709,"2018-12-19 17:24:34","2018-12-19 17:24:34"
710,"2018-12-19 17:25:43","2018-12-19 17:25:43"
711,"2018-12-19 17:26:43","2018-12-19 17:26:43"
712,"2018-12-20 16:43:39","2018-12-20 16:43:39"
713,"2018-12-20 16:45:05","2018-12-20 16:45:05"
714,"2018-12-20 16:47:24","2018-12-20 16:47:24"
715,"2018-12-20 16:50:02","2018-12-20 16:50:02"
716,"2018-12-20 16:51:45","2018-12-20 16:51:45"
717,"2018-12-20 16:53:11","2018-12-20 16:53:11"
718,"2018-12-20 16:58:03","2018-12-20 16:58:03"
719,"2018-12-20 17:27:03","2018-12-20 17:27:03"
720,"2018-12-20 18:23:27","2018-12-20 18:23:27"
721,"2018-12-21 09:38:50","2018-12-21 09:38:50"
722,"2018-12-21 12:35:10","2018-12-21 12:35:10"
723,"2018-12-21 13:17:18","2018-12-21 13:17:18"
724,"2018-12-24 10:03:55","2018-12-24 10:03:55"
725,"2018-12-24 10:06:03","2018-12-24 10:06:03"
726,"2018-12-24 10:07:35","2018-12-24 10:07:35"
727,"2018-12-24 10:09:24","2018-12-24 10:09:24"
728,"2018-12-24 12:00:12","2018-12-24 12:00:12"
729,"2018-12-24 12:03:10","2018-12-24 12:03:10"
730,"2018-12-24 12:04:55","2018-12-24 12:04:55"
731,"2018-12-24 12:05:49","2018-12-24 12:05:49"
732,"2018-12-24 12:07:03","2018-12-24 12:07:03"
733,"2018-12-24 12:08:38","2018-12-24 12:08:38"
734,"2018-12-24 12:10:09","2018-12-24 12:10:09"
735,"2018-12-24 12:11:12","2018-12-24 12:11:12"
736,"2018-12-24 12:12:33","2018-12-24 12:12:33"
737,"2018-12-24 12:13:26","2018-12-24 12:13:26"
738,"2018-12-24 12:14:07","2018-12-24 12:14:07"
739,"2018-12-24 13:06:39","2018-12-24 13:06:39"
740,"2018-12-24 13:10:18","2018-12-24 13:10:18"
741,"2018-12-24 13:12:32","2018-12-24 13:12:32"
742,"2018-12-26 12:36:08","2018-12-26 12:36:08"
743,"2018-12-26 13:29:59","2018-12-26 13:29:59"
744,"2018-12-26 18:05:25","2018-12-26 18:05:25"
745,"2018-12-27 11:07:05","2018-12-27 11:07:05"
746,"2018-12-27 12:05:11","2018-12-27 12:05:11"
747,"2018-12-27 17:33:22","2018-12-27 17:33:22"
748,"2018-12-27 17:35:15","2018-12-27 17:35:15"
749,"2018-12-27 17:36:59","2018-12-27 17:36:59"
750,"2018-12-28 09:54:18","2018-12-28 09:54:18"
751,"2018-12-28 09:56:50","2018-12-28 09:56:50"
752,"2018-12-28 10:05:33","2018-12-28 10:05:33"
753,"2018-12-28 12:14:21","2018-12-28 12:14:21"
754,"2018-12-28 12:15:45","2018-12-28 12:15:45"
755,"2018-12-28 21:56:48","2018-12-28 21:56:48"
756,"2018-12-28 21:59:46","2018-12-28 21:59:46"
757,"2018-12-28 22:01:15","2018-12-28 22:01:15"
758,"2018-12-28 22:03:09","2018-12-28 22:03:09"
759,"2018-12-31 11:01:05","2018-12-31 11:01:05"
760,"2018-12-31 11:06:38","2018-12-31 11:06:38"
761,"2018-12-31 11:08:45","2018-12-31 11:08:45"
762,"2018-12-31 11:11:58","2018-12-31 11:11:58"
763,"2018-12-31 17:52:46","2018-12-31 17:52:46"
764,"2018-12-31 17:54:51","2018-12-31 17:54:51"
765,"2018-12-31 17:57:23","2018-12-31 17:57:23"
766,"2019-01-02 11:26:03","2019-01-02 11:26:03"
767,"2019-01-02 11:28:29","2019-01-02 11:28:29"
768,"2019-01-02 11:30:40","2019-01-02 11:30:40"
769,"2019-01-02 23:59:22","2019-01-02 23:59:22"
770,"2019-01-03 10:04:35","2019-01-03 10:04:35"
771,"2019-01-03 10:07:09","2019-01-03 10:07:09"
772,"2019-01-03 10:08:46","2019-01-03 10:08:46"
773,"2019-01-03 10:09:58","2019-01-03 10:09:58"
774,"2019-01-03 10:12:50","2019-01-03 10:12:50"
775,"2019-01-03 10:15:56","2019-01-03 10:15:56"
776,"2019-01-03 10:20:33","2019-01-03 10:20:33"
777,"2019-01-03 10:20:58","2019-01-03 10:20:58"
778,"2019-01-03 10:21:19","2019-01-03 10:21:19"
779,"2019-01-03 10:23:53","2019-01-03 10:23:53"
780,"2019-01-03 10:25:51","2019-01-03 10:25:51"
781,"2019-01-03 10:27:19","2019-01-03 10:27:19"
782,"2019-01-03 10:28:44","2019-01-03 10:28:44"
783,"2019-01-04 10:39:23","2019-01-04 10:39:23"
784,"2019-01-04 12:22:31","2019-01-04 12:22:31"
785,"2019-01-04 12:23:41","2019-01-04 12:23:41"
786,"2019-01-04 12:25:23","2019-01-04 12:25:23"
787,"2019-01-04 12:26:48","2019-01-04 12:26:48"
788,"2019-01-04 13:24:17","2019-01-04 13:24:17"
789,"2019-01-04 13:26:55","2019-01-04 13:26:55"
790,"2019-01-04 13:28:31","2019-01-04 13:28:31"
791,"2019-01-04 13:30:49","2019-01-04 13:30:49"
792,"2019-01-05 17:16:17","2019-01-05 17:16:17"
793,"2019-01-05 17:19:07","2019-01-05 17:19:07"
794,"2019-01-05 17:24:56","2019-01-05 17:24:56"
795,"2019-01-05 17:26:51","2019-01-05 17:26:51"
796,"2019-01-05 17:30:39","2019-01-05 17:30:39"
797,"2019-01-08 09:55:28","2019-01-08 09:55:28"
798,"2019-01-08 09:57:00","2019-01-08 09:57:00"
799,"2019-01-08 11:04:49","2019-01-08 11:04:49"
800,"2019-01-08 12:44:41","2019-01-08 12:44:41"
801,"2019-01-08 12:45:04","2019-01-08 12:45:04"
802,"2019-01-08 12:45:57","2019-01-08 12:45:57"
803,"2019-01-08 18:18:26","2019-01-08 18:18:26"
804,"2019-01-08 18:21:53","2019-01-08 18:21:53"
805,"2019-01-08 18:24:27","2019-01-08 18:24:27"
806,"2019-01-08 18:26:29","2019-01-08 18:26:29"
807,"2019-01-08 18:28:22","2019-01-08 18:28:22"
808,"2019-01-09 11:38:15","2019-01-09 11:38:15"
809,"2019-01-09 11:41:40","2019-01-09 11:41:40"
810,"2019-01-09 11:44:35","2019-01-09 11:44:35"
811,"2019-01-09 13:42:40","2019-01-09 13:42:40"
812,"2019-01-09 13:49:26","2019-01-09 13:49:26"
813,"2019-01-09 13:56:37","2019-01-09 13:56:37"
814,"2019-01-09 14:07:54","2019-01-09 14:07:54"
815,"2019-01-09 14:37:48","2019-01-09 14:37:48"
816,"2019-01-09 18:13:18","2019-01-09 18:13:18"
817,"2019-01-09 18:16:00","2019-01-09 18:16:00"
818,"2019-01-09 18:16:59","2019-01-09 18:16:59"
819,"2019-01-09 18:18:15","2019-01-09 18:18:15"
820,"2019-01-09 18:19:49","2019-01-09 18:19:49"
821,"2019-01-10 09:48:54","2019-01-10 09:48:54"
822,"2019-01-10 10:01:08","2019-01-10 10:01:08"
823,"2019-01-10 10:39:46","2019-01-10 10:39:46"
824,"2019-01-10 11:30:09","2019-01-10 11:30:09"
825,"2019-01-10 18:28:50","2019-01-10 18:28:50"
826,"2019-01-11 09:50:19","2019-01-11 09:50:19"
827,"2019-01-11 09:51:54","2019-01-11 09:51:54"
828,"2019-01-11 10:10:03","2019-01-11 10:10:03"
829,"2019-01-11 10:37:55","2019-01-11 10:37:55"
830,"2019-01-14 10:51:57","2019-01-14 10:51:57"
831,"2019-01-14 11:04:07","2019-01-14 11:04:07"
832,"2019-01-14 16:41:27","2019-01-14 16:41:27"
833,"2019-01-15 09:38:30","2019-01-15 09:38:30"
834,"2019-01-15 09:41:12","2019-01-15 09:41:12"
835,"2019-01-15 09:43:18","2019-01-15 09:43:18"
836,"2019-01-15 09:45:41","2019-01-15 09:45:41"
837,"2019-01-15 09:51:14","2019-01-15 09:51:14"
838,"2019-01-15 10:01:50","2019-01-15 10:01:50"
839,"2019-01-15 10:02:59","2019-01-15 10:02:59"
840,"2019-01-15 10:04:20","2019-01-15 10:04:20"
841,"2019-01-15 11:07:07","2019-01-15 11:07:07"
842,"2019-01-15 11:24:39","2019-01-15 11:24:39"
843,"2019-01-15 12:29:57","2019-01-15 12:29:57"
844,"2019-01-15 13:26:21","2019-01-15 13:26:21"
845,"2019-01-16 10:48:44","2019-01-16 10:48:44"
846,"2019-01-16 10:52:34","2019-01-16 10:52:34"
847,"2019-01-16 10:54:01","2019-01-16 10:54:01"
848,"2019-01-16 10:54:44","2019-01-16 10:54:44"
849,"2019-01-16 10:59:58","2019-01-16 10:59:58"
850,"2019-01-16 11:01:42","2019-01-16 11:01:42"
851,"2019-01-16 11:04:41","2019-01-16 11:04:41"
852,"2019-01-16 11:06:42","2019-01-16 11:06:42"
853,"2019-01-16 11:11:13","2019-01-16 11:11:13"
854,"2019-01-16 14:07:12","2019-01-16 14:07:12"
855,"2019-01-17 10:05:18","2019-01-17 10:05:18"
856,"2019-01-17 10:08:18","2019-01-17 10:08:18"
857,"2019-01-17 10:11:05","2019-01-17 10:11:05"
858,"2019-01-17 10:12:14","2019-01-17 10:12:14"
859,"2019-01-17 10:13:19","2019-01-17 10:13:19"
860,"2019-01-17 10:14:23","2019-01-17 10:14:23"
861,"2019-01-17 10:15:28","2019-01-17 10:15:28"
862,"2019-01-17 13:23:46","2019-01-17 13:23:46"
863,"2019-01-17 13:28:45","2019-01-17 13:28:45"
864,"2019-01-17 13:31:03","2019-01-17 13:31:03"
865,"2019-01-17 13:32:43","2019-01-17 13:32:43"
866,"2019-01-17 14:00:49","2019-01-17 14:00:49"
867,"2019-01-18 09:45:06","2019-01-18 09:45:06"
868,"2019-01-18 10:00:18","2019-01-18 10:00:18"
869,"2019-01-18 10:01:15","2019-01-18 10:01:15"
870,"2019-01-18 10:02:16","2019-01-18 10:02:16"
871,"2019-01-18 11:35:11","2019-01-18 11:35:11"
872,"2019-01-18 11:36:56","2019-01-18 11:36:56"
873,"2019-01-18 11:38:44","2019-01-18 11:38:44"
874,"2019-01-21 10:36:53","2019-01-21 10:36:53"
875,"2019-01-21 10:39:15","2019-01-21 10:39:15"
876,"2019-01-21 10:41:17","2019-01-21 10:41:17"
877,"2019-01-21 10:44:18","2019-01-21 10:44:18"
878,"2019-01-21 10:48:19","2019-01-21 10:48:19"
879,"2019-01-21 10:51:41","2019-01-21 10:51:41"
880,"2019-01-21 10:55:44","2019-01-21 10:55:44"
881,"2019-01-21 10:58:17","2019-01-21 10:58:17"
882,"2019-01-21 11:42:37","2019-01-21 11:42:37"
883,"2019-01-21 14:00:42","2019-01-21 14:00:42"
884,"2019-01-21 14:02:40","2019-01-21 14:02:40"
885,"2019-01-22 09:38:44","2019-01-22 09:38:44"
886,"2019-01-22 10:07:29","2019-01-22 10:07:29"
887,"2019-01-22 10:14:52","2019-01-22 10:14:52"
888,"2019-01-22 10:16:33","2019-01-22 10:16:33"
889,"2019-01-22 10:20:41","2019-01-22 10:20:41"
890,"2019-01-22 10:23:52","2019-01-22 10:23:52"
891,"2019-01-22 10:25:52","2019-01-22 10:25:52"
892,"2019-01-22 10:28:15","2019-01-22 10:28:15"
893,"2019-01-22 10:31:23","2019-01-22 10:31:23"
894,"2019-01-22 11:03:07","2019-01-22 11:03:07"
895,"2019-01-22 11:04:46","2019-01-22 11:04:46"
896,"2019-01-22 13:35:05","2019-01-22 13:35:05"
897,"2019-01-22 13:36:51","2019-01-22 13:36:51"
898,"2019-01-22 13:38:27","2019-01-22 13:38:27"
899,"2019-01-22 14:03:12","2019-01-22 14:03:12"
900,"2019-01-23 09:36:03","2019-01-23 09:36:03"
901,"2019-01-23 09:44:40","2019-01-23 09:44:40"
902,"2019-01-23 14:21:47","2019-01-23 14:21:47"
903,"2019-01-23 14:23:50","2019-01-23 14:23:50"
904,"2019-01-23 14:28:35","2019-01-23 14:28:35"
905,"2019-01-23 14:30:18","2019-01-23 14:30:18"
906,"2019-01-23 14:31:53","2019-01-23 14:31:53"
907,"2019-01-24 09:55:30","2019-01-24 09:55:30"
908,"2019-01-24 09:59:04","2019-01-24 09:59:04"
909,"2019-01-24 10:00:21","2019-01-24 10:00:21"
910,"2019-01-24 10:02:02","2019-01-24 10:02:02"
911,"2019-01-24 10:04:18","2019-01-24 10:04:18"
912,"2019-01-24 14:51:55","2019-01-24 14:51:55"
913,"2019-01-25 10:37:35","2019-01-25 10:37:35"
914,"2019-01-25 10:38:39","2019-01-25 10:38:39"
915,"2019-01-25 10:39:57","2019-01-25 10:39:57"
916,"2019-01-25 10:41:26","2019-01-25 10:41:26"
917,"2019-01-25 10:42:22","2019-01-25 10:42:22"
918,"2019-01-25 10:46:34","2019-01-25 10:46:34"
919,"2019-01-25 10:49:20","2019-01-25 10:49:20"
920,"2019-01-25 10:51:16","2019-01-25 10:51:16"
921,"2019-01-25 11:09:19","2019-01-25 11:09:19"
922,"2019-01-25 12:22:29","2019-01-25 12:22:29"
923,"2019-01-25 12:36:44","2019-01-25 12:36:44"
924,"2019-01-25 13:53:23","2019-01-25 13:53:23"
925,"2019-01-28 10:55:57","2019-01-28 10:55:57"
926,"2019-01-28 10:59:10","2019-01-28 10:59:10"
927,"2019-01-28 11:00:59","2019-01-28 11:00:59"
928,"2019-01-28 11:03:58","2019-01-28 11:03:58"
929,"2019-01-28 11:04:58","2019-01-28 11:04:58"
930,"2019-01-28 11:26:46","2019-01-28 11:26:46"
931,"2019-01-28 11:30:48","2019-01-28 11:30:48"
